Rk,Team,Date,H/A,Opp,Result,Tm_ORB%,Tm_DRB%,Tm_TRB%,Opp_ORB%,Opp_DRB%,Opp_TRB%
1373,MIN,2025-02-01,,WAS,"L, 103-105",22.9,83.7,48.4,16.3,77.1,48.4
1374,NOP,2025-01-05,@,WAS,"W, 110-98",22.9,80.9,48.4,19.1,77.1,48.4
1375,PHO,2025-03-26,,BOS,"L, 102-132",22.9,71.1,55.8,28.9,77.1,55.8
1376,POR,2024-12-21,@,SAS,"L, 94-114",22.9,73.3,52.7,26.7,77.1,52.7
1377,SAC,2025-02-06,@,POR,"L, 102-108",22.9,78.3,50.0,21.7,77.1,50.0
1378,SAC,2025-01-12,@,CHI,"W, 124-119",22.9,84.0,45.9,16.0,77.1,45.9
1379,SAS,2025-02-05,@,ATL,"W, 126-125",22.9,78.9,52.3,21.1,77.1,52.3
1380,SAS,2024-11-21,,UTA,"W, 126-118",22.9,76.9,49.0,23.1,77.1,49.0
1381,TOR,2025-02-26,@,IND,"L, 91-111",22.9,87.9,50.6,12.1,77.1,50.6
1382,WAS,2024-11-08,@,MEM,"L, 104-128",22.9,69.8,54.9,30.2,77.1,54.9
1383,BOS,2024-11-02,@,CHO,"W, 113-103",22.9,83.7,43.6,16.3,77.1,43.6
1384,CLE,2025-03-19,@,SAC,"L, 119-123",22.9,67.4,52.6,32.6,77.1,52.6
1385,NOP,2025-01-24,@,MEM,"L, 126-139",22.9,62.8,55.1,37.2,77.1,55.1
1386,NYK,2024-11-15,,BRK,"W, 124-122",22.9,78.7,45.1,21.3,77.1,45.1
1387,NYK,2024-11-10,@,IND,"L, 121-132",22.9,86.1,45.1,13.9,77.1,45.1
1388,OKC,2025-01-10,@,NYK,"W, 126-101",22.9,70.4,48.3,29.6,77.1,48.3
1389,ORL,2024-12-06,@,PHI,"L, 94-102",22.9,75.0,49.3,25.0,77.1,49.3
1390,MIA,2025-01-23,@,MIL,"L, 96-125",22.8,77.1,52.4,22.9,77.2,52.4
1391,SAS,2025-01-04,,DEN,"L, 111-122 (OT)",22.8,76.3,50.0,23.7,77.2,50.0
1392,WAS,2025-01-10,@,CHI,"L, 105-138",22.8,74.4,55.0,25.6,77.2,55.0
1393,ATL,2025-02-28,,OKC,"L, 119-135",22.7,80.0,48.3,20.0,77.3,48.3
1394,ATL,2024-11-09,,CHI,"L, 113-125",22.7,69.0,54.7,31.0,77.3,54.7
1395,CLE,2025-03-30,,LAC,"W, 127-122",22.7,77.8,49.4,22.2,77.3,49.4
1396,MEM,2025-02-08,,OKC,"L, 112-125",22.7,58.8,57.9,41.2,77.3,57.9
1397,MIL,2025-01-08,,SAS,"W, 121-105",22.7,79.7,44.7,20.3,77.3,44.7
1398,MIL,2024-11-23,,CHO,"W, 125-119",22.7,74.5,48.5,25.5,77.3,48.5
1399,NOP,2025-03-09,,MEM,"L, 104-107",22.7,55.8,59.4,44.2,77.3,59.4
1400,NOP,2025-03-04,@,LAL,"L, 115-136",22.7,59.5,59.3,40.5,77.3,59.3
1401,OKC,2025-03-09,,DEN,"W, 127-103",22.7,76.7,46.2,23.3,77.3,46.2
1402,PHI,2024-12-28,@,UTA,"W, 114-111",22.7,61.1,60.0,38.9,77.3,60.0
1403,PHO,2025-02-03,@,POR,"L, 119-121 (OT)",22.7,70.2,52.7,29.8,77.3,52.7
1404,UTA,2024-12-21,@,BRK,"W, 105-94",22.7,68.6,52.6,31.4,77.3,52.6
1405,UTA,2024-12-16,@,LAC,"L, 107-144",22.7,78.1,53.9,21.9,77.3,53.9
1406,DET,2025-01-27,@,CLE,"L, 91-110",22.6,73.3,54.1,26.7,77.4,54.1
1407,MIA,2024-11-12,@,DET,"L, 121-123 (OT)",22.6,67.4,56.6,32.6,77.4,56.6
1408,MIN,2025-03-04,,PHI,"W, 126-112",22.6,71.4,49.3,28.6,77.4,49.3
1409,BOS,2025-03-14,@,MIA,"W, 103-91",22.5,82.1,48.1,17.9,77.5,48.1
1410,CHI,2025-01-08,@,IND,"L, 113-129",22.5,66.7,54.1,33.3,77.5,54.1
1411,CHI,2025-01-04,,NYK,"W, 139-126",22.5,65.4,53.3,34.6,77.5,53.3
1412,DET,2025-01-29,@,IND,"L, 119-133",22.5,86.5,46.8,13.5,77.5,46.8
1413,GSW,2025-01-04,,MEM,"W, 121-113",22.5,62.5,59.7,37.5,77.5,59.7
1414,GSW,2024-11-02,@,HOU,"W, 127-121 (OT)",22.5,67.9,51.0,32.1,77.5,51.0
1415,MIN,2025-01-22,@,DAL,"W, 115-114",22.5,81.1,49.4,18.9,77.5,49.4
1416,MIN,2024-12-06,@,GSW,"W, 107-90",22.5,79.6,46.1,20.4,77.5,46.1
1417,BRK,2024-12-26,@,MIL,"W, 111-105",22.5,78.4,50.6,21.6,77.5,50.6
1418,SAC,2024-11-18,,ATL,"L, 108-109",22.5,85.7,45.1,14.3,77.5,45.1
1419,SAS,2025-04-01,,ORL,"L, 105-116",22.5,74.4,51.9,25.6,77.5,51.9
1420,UTA,2025-03-03,,DET,"L, 106-134",22.5,80.0,48.8,20.0,77.5,48.8
1421,UTA,2024-11-09,@,SAS,"W, 111-110",22.5,85.7,45.1,14.3,77.5,45.1
1422,BOS,2024-11-29,@,CHI,"W, 138-129",22.4,88.9,45.7,11.1,77.6,45.7
1423,DAL,2024-12-25,,MIN,"L, 99-105",22.4,80.0,51.7,20.0,77.6,51.7
1424,DET,2024-11-13,@,MIL,"L, 120-127 (OT)",22.4,79.1,51.1,20.9,77.6,51.1
1425,MIN,2024-12-13,,LAL,"W, 97-87",22.4,71.2,52.5,28.8,77.6,52.5
1426,BRK,2025-03-22,@,IND,"L, 103-108",22.4,86.0,47.8,14.0,77.6,47.8
1427,NOP,2024-10-25,@,POR,"W, 105-103",22.4,76.7,52.2,23.3,77.6,52.2
1428,SAS,2024-10-31,@,UTA,"W, 106-88",22.4,67.4,55.8,32.6,77.6,55.8
1429,WAS,2025-01-18,@,GSW,"L, 114-122",22.4,66.0,55.6,34.0,77.6,55.6
1430,BOS,2025-01-20,@,GSW,"W, 125-85",22.2,80.8,43.2,19.2,77.8,43.2
1431,CHO,2025-03-18,,ATL,"L, 102-134",22.2,72.5,54.1,27.5,77.8,54.1
1432,CHI,2025-03-31,@,OKC,"L, 117-145",22.2,78.6,50.6,21.4,77.8,50.6
1433,CHI,2025-02-28,,TOR,"W, 125-115 (OT)",22.2,68.6,53.1,31.4,77.8,53.1
1434,CHI,2025-02-12,,DET,"L, 110-128",22.2,69.2,56.0,30.8,77.8,56.0
1435,CLE,2025-03-18,@,LAC,"L, 119-132",22.2,57.6,62.8,42.4,77.8,62.8
1436,CLE,2024-12-31,@,LAL,"W, 122-110",22.2,82.6,47.3,17.4,77.8,47.3
1437,CLE,2024-11-02,@,MIL,"W, 114-113",22.2,77.8,50.0,22.2,77.8,50.0
1438,DEN,2024-11-25,,NYK,"L, 118-145",22.2,74.2,56.6,25.8,77.8,56.6
1439,HOU,2025-03-31,@,LAL,"L, 98-104",22.2,80.4,46.9,19.6,77.8,46.9
1440,LAC,2025-03-30,@,CLE,"L, 122-127",22.2,77.3,50.6,22.7,77.8,50.6
1441,MEM,2025-03-14,,CLE,"L, 124-133",22.2,81.4,48.9,18.6,77.8,48.9
1442,MIA,2025-01-06,@,SAC,"L, 118-123 (2OT)",22.2,69.5,53.1,30.5,77.8,53.1
1443,MIA,2024-11-04,,SAC,"L, 110-111",22.2,71.8,52.0,28.2,77.8,52.0
1444,MIA,2024-10-28,,DET,"W, 106-98",22.2,64.2,55.1,35.8,77.8,55.1
1445,MIL,2024-11-02,,CLE,"L, 113-114",22.2,77.8,50.0,22.2,77.8,50.0
1446,BRK,2025-03-08,@,CHO,"L, 102-105",22.2,56.9,57.5,43.1,77.8,57.5
1447,NOP,2025-01-29,,DAL,"L, 136-137",22.2,61.9,58.6,38.1,77.8,58.6
1448,NYK,2025-02-12,,ATL,"W, 149-148 (OT)",22.2,62.0,54.7,38.0,77.8,54.7
1449,ORL,2025-03-27,,DAL,"L, 92-101",22.2,87.2,47.6,12.8,77.8,47.6
1450,PHO,2024-12-31,,MEM,"L, 112-117",22.2,67.3,54.3,32.7,77.8,54.3
1451,POR,2025-01-02,@,LAL,"L, 106-114",22.2,69.4,50.6,30.6,77.8,50.6
1452,POR,2024-12-13,,SAS,"L, 116-118",22.2,68.3,53.2,31.7,77.8,53.2
1453,SAC,2024-12-03,,HOU,"W, 120-111",22.2,57.1,60.9,42.9,77.8,60.9
1454,SAC,2024-11-13,,PHO,"W, 127-104",22.2,67.2,47.1,32.8,77.8,47.1
1455,SAS,2024-11-11,,SAC,"W, 116-96",22.2,80.0,45.7,20.0,77.8,45.7
1456,TOR,2025-03-17,@,PHO,"L, 89-129",22.2,70.0,57.4,30.0,77.8,57.4
1457,TOR,2025-01-08,@,NYK,"L, 98-112",22.2,62.5,56.6,37.5,77.8,56.6
1458,TOR,2025-01-01,,BRK,"W, 130-113",22.2,88.6,45.1,11.4,77.8,45.1
1459,TOR,2024-12-05,,OKC,"L, 92-129",22.2,75.0,51.9,25.0,77.8,51.9
1460,WAS,2025-03-22,@,NYK,"L, 103-122",22.2,68.9,54.4,31.1,77.8,54.4
1461,NOP,2024-12-01,@,NYK,"L, 85-118",22.0,67.4,58.8,32.6,78.0,58.8
1462,CHO,2024-12-23,,HOU,"L, 101-114",22.0,61.1,57.7,38.9,78.0,57.7
1463,GSW,2025-01-07,,MIA,"L, 98-114",22.0,82.0,48.0,18.0,78.0,48.0
1464,MIA,2025-02-07,@,BRK,"L, 86-102",22.0,60.9,59.4,39.1,78.0,59.4
1465,BRK,2024-12-23,@,MIA,"L, 95-110",22.0,86.1,51.2,13.9,78.0,51.2
1466,SAC,2024-12-21,,LAL,"L, 99-103",22.0,79.5,51.1,20.5,78.0,51.1
1467,CHO,2025-02-09,@,DET,"L, 102-112",22.0,66.7,55.4,33.3,78.0,55.4
1468,CHI,2024-12-26,@,ATL,"L, 133-141",22.0,69.2,55.0,30.8,78.0,55.0
1469,DAL,2025-02-12,,GSW,"W, 111-107",22.0,62.5,56.2,37.5,78.0,56.2
1470,DET,2024-11-27,@,MEM,"L, 111-131",22.0,76.7,50.0,23.3,78.0,50.0
1471,IND,2024-10-25,@,NYK,"L, 98-123",22.0,68.6,56.6,31.4,78.0,56.6
1472,LAL,2025-03-22,,CHI,"L, 115-146",22.0,72.2,54.5,27.8,78.0,54.5
1473,LAL,2025-03-08,@,BOS,"L, 101-111",22.0,76.6,48.9,23.4,78.0,48.9
1474,MEM,2024-12-05,,SAC,"W, 115-110",22.0,74.1,48.4,25.9,78.0,48.4
1475,MIA,2024-11-26,,MIL,"L, 103-106",22.0,76.3,51.9,23.7,78.0,51.9
1476,OKC,2024-11-11,,LAC,"W, 134-128",22.0,57.1,61.8,42.9,78.0,61.8
1477,SAS,2024-11-23,,GSW,"W, 104-94",22.0,69.6,50.5,30.4,78.0,50.5
1478,UTA,2025-03-21,,BOS,"L, 99-121",22.0,64.4,55.8,35.6,78.0,55.8
1479,DET,2024-11-29,@,IND,"W, 130-106",21.9,84.1,42.1,15.9,78.1,42.1
1480,GSW,2025-03-13,,SAC,"W, 130-104",21.9,87.8,41.1,12.2,78.1,41.1
1481,LAC,2024-12-16,,UTA,"W, 144-107",21.9,77.3,46.1,22.7,78.1,46.1
1482,MIL,2025-01-06,@,TOR,"W, 128-104",21.9,79.6,43.2,20.4,78.1,43.2
1483,MIN,2025-01-11,,MEM,"L, 125-127",21.9,61.8,52.9,38.2,78.1,52.9
1484,BRK,2024-11-22,@,PHI,"L, 98-113",21.9,64.3,54.1,35.7,78.1,54.1
1485,POR,2024-11-02,@,PHO,"L, 97-103",21.9,76.4,52.9,23.6,78.1,52.9
1486,WAS,2025-02-05,@,BRK,"W, 119-102",21.9,73.3,48.1,26.7,78.1,48.1
1487,CHO,2025-03-30,@,NOP,"L, 94-98",21.8,73.1,53.3,26.9,78.2,53.3
1488,CLE,2024-11-11,@,CHI,"W, 119-113",21.8,79.5,54.3,20.5,78.2,54.3
1489,WAS,2025-03-11,@,DET,"L, 103-123",21.8,66.0,56.5,34.0,78.2,56.5
1490,CHO,2025-03-07,,CLE,"L, 117-118",21.7,78.6,51.1,21.4,78.3,51.1
1491,CHO,2025-01-27,,LAL,"L, 107-112",21.7,66.7,58.5,33.3,78.3,58.5
1492,CHI,2024-11-23,,MEM,"L, 131-142",21.7,65.8,58.3,34.2,78.3,58.3
1493,DAL,2024-12-28,@,POR,"L, 122-126",21.7,68.2,55.6,31.8,78.3,55.6
1494,DET,2024-12-26,@,SAC,"W, 114-113",21.7,81.0,50.0,19.0,78.3,50.0
1495,GSW,2025-03-15,,NYK,"W, 97-94",21.7,72.9,52.1,27.1,78.3,52.1
1496,LAL,2024-12-01,@,UTA,"W, 105-104",21.7,80.0,51.2,20.0,78.3,51.2
1497,MIL,2025-03-20,@,LAL,"W, 118-89",21.7,68.9,54.9,31.1,78.3,54.9
1498,MIN,2025-02-27,@,LAL,"L, 102-111",21.7,66.0,55.9,34.0,78.3,55.9
1499,PHI,2025-01-18,@,IND,"L, 102-115",21.7,61.1,61.0,38.9,78.3,61.0
1500,PHI,2024-10-25,@,TOR,"L, 107-115",21.7,50.0,65.9,50.0,78.3,65.9
1501,POR,2025-02-06,,SAC,"W, 108-102",21.7,77.1,50.0,22.9,78.3,50.0
1502,SAC,2025-01-19,,WAS,"W, 123-100",21.7,80.4,47.4,19.6,78.3,47.4
1503,UTA,2025-03-09,@,PHI,"L, 122-126",21.7,70.8,53.2,29.2,78.3,53.2
1504,DET,2024-12-19,,UTA,"L, 119-126",21.7,63.4,61.4,36.6,78.3,61.4
1505,DAL,2025-02-06,@,BOS,"W, 127-120",21.6,71.1,53.3,28.9,78.4,53.3
1506,DAL,2024-12-01,@,POR,"W, 137-131",21.6,71.4,54.2,28.6,78.4,54.2
1507,DEN,2024-12-27,,CLE,"L, 135-149",21.6,76.9,50.0,23.1,78.4,50.0
1508,DEN,2024-12-01,@,LAC,"L, 122-126",21.6,70.5,51.9,29.5,78.4,51.9
1509,DET,2024-12-04,@,BOS,"L, 120-130",21.6,65.0,55.8,35.0,78.4,55.8
1510,LAL,2025-03-26,@,IND,"W, 120-119",21.6,83.3,45.6,16.7,78.4,45.6
1511,MIL,2025-04-03,@,PHI,"W, 126-113",21.6,74.4,50.0,25.6,78.4,50.0
1512,MIL,2024-12-26,,BRK,"L, 105-111",21.6,77.5,49.4,22.5,78.4,49.4
1513,MIN,2025-02-08,,POR,"W, 114-98",21.6,68.6,51.1,31.4,78.4,51.1
1514,MIN,2024-11-01,,DEN,"W, 119-116",21.6,63.8,54.8,36.2,78.4,54.8
1515,OKC,2025-01-19,,BRK,"W, 127-101",21.6,74.5,48.8,25.5,78.4,48.8
1516,ORL,2025-03-13,@,NOP,"W, 113-93",21.6,73.8,50.6,26.2,78.4,50.6
1517,ORL,2024-11-18,@,PHO,"W, 109-99",21.6,65.2,54.2,34.8,78.4,54.2
1518,CLE,2025-03-04,@,CHI,"W, 139-117",21.6,80.8,48.5,19.2,78.4,48.5
1519,GSW,2025-01-10,@,IND,"L, 96-108",21.6,79.5,53.3,20.5,78.4,53.3
1520,LAC,2024-11-22,,SAC,"W, 104-88",21.6,84.3,47.1,15.7,78.4,47.1
1521,MIA,2024-12-02,@,BOS,"L, 89-108",21.6,70.2,55.1,29.8,78.4,55.1
1522,PHO,2024-11-15,@,OKC,"L, 83-99",21.6,75.0,51.5,25.0,78.4,51.5
1523,SAC,2024-12-16,,DEN,"L, 129-130",21.6,67.4,56.7,32.6,78.4,56.7
1524,ATL,2025-01-23,,TOR,"L, 119-122",21.4,81.8,52.0,18.2,78.6,52.0
1525,CHO,2024-12-16,,PHI,"L, 108-121",21.4,76.3,52.5,23.7,78.6,52.5
1526,CLE,2025-03-07,@,CHO,"W, 118-117",21.4,78.3,48.9,21.7,78.6,48.9
1527,CLE,2024-11-13,@,PHI,"W, 114-106",21.4,75.5,49.5,24.5,78.6,49.5
1528,GSW,2025-01-05,,SAC,"L, 99-129",21.4,72.2,55.1,27.8,78.6,55.1
1529,LAL,2025-02-22,@,DEN,"W, 123-100",21.4,71.4,53.6,28.6,78.6,53.6
1530,LAL,2024-11-21,,ORL,"L, 118-119",21.4,64.3,57.1,35.7,78.6,57.1
1531,MEM,2025-02-12,@,LAC,"L, 114-128",21.4,70.5,53.5,29.5,78.6,53.5
1532,MEM,2024-12-27,@,NOP,"W, 132-124",21.4,73.3,51.7,26.7,78.6,51.7
1533,MIA,2024-11-24,,DAL,"W, 123-118 (OT)",21.4,75.0,50.9,25.0,78.6,50.9
1534,MIA,2024-11-08,@,DEN,"L, 122-135",21.4,80.0,54.2,20.0,78.6,54.2
1535,NYK,2025-01-21,@,BRK,"W, 99-95",21.4,70.2,52.8,29.8,78.6,52.8
1536,OKC,2025-03-31,,CHI,"W, 145-117",21.4,77.8,49.4,22.2,78.6,49.4
1537,OKC,2024-12-31,,MIN,"W, 113-105",21.4,73.7,53.8,26.3,78.6,53.8
1538,PHI,2025-03-19,@,OKC,"L, 100-133",21.4,72.5,57.3,27.5,78.6,57.3
1539,SAC,2024-11-25,,OKC,"L, 109-130",21.4,66.7,58.7,33.3,78.6,58.7
1540,WAS,2024-10-28,@,ATL,"W, 121-119",21.4,85.0,47.6,15.0,78.6,47.6
1541,BOS,2025-03-24,@,SAC,"W, 113-95",21.3,81.4,50.0,18.6,78.7,50.0
1542,CHO,2024-12-05,@,NYK,"L, 101-125",21.3,83.3,51.8,16.7,78.7,51.8
1543,CHI,2025-01-23,@,GSW,"L, 106-131",21.3,68.1,55.3,31.9,78.7,55.3
1544,CHI,2024-11-04,,UTA,"L, 126-135",21.3,68.4,57.6,31.6,78.7,57.6
1545,CHI,2024-11-01,@,BRK,"L, 112-120",21.3,79.1,51.1,20.9,78.7,51.1
1546,LAC,2025-01-20,,CHI,"L, 99-112",21.3,63.8,57.4,36.2,78.7,57.4
1547,MIN,2025-03-05,@,CHO,"W, 125-110",21.3,62.3,57.0,37.7,78.7,57.0
1548,BRK,2025-01-10,@,DEN,"L, 105-124",21.3,70.7,55.7,29.3,78.7,55.7
1549,BRK,2024-11-15,@,NYK,"L, 122-124",21.3,77.1,54.9,22.9,78.7,54.9
1550,OKC,2025-03-23,@,LAC,"W, 103-101",21.3,74.4,53.3,25.6,78.7,53.3
1551,PHI,2024-11-27,,HOU,"L, 115-122 (OT)",21.3,69.6,54.8,30.4,78.7,54.8
1552,SAC,2025-01-03,,MEM,"W, 138-133",21.3,65.9,58.0,34.1,78.7,58.0
1553,WAS,2024-10-24,,BOS,"L, 102-122",21.3,71.4,55.1,28.6,78.7,55.1
1554,DEN,2024-12-08,@,ATL,"W, 141-111",21.2,65.5,51.1,34.5,78.8,51.1
1555,IND,2024-10-23,@,DET,"W, 115-109",21.2,72.7,49.4,27.3,78.8,49.4
1556,NOP,2025-03-21,@,MIN,"L, 93-134",21.2,72.2,52.2,27.8,78.8,52.2
1557,NYK,2025-02-26,,PHI,"W, 110-105",21.2,80.0,44.9,20.0,78.8,44.9
1558,SAS,2024-11-02,,MIN,"W, 113-103",21.2,86.0,42.1,14.0,78.8,42.1
1559,CHO,2025-03-16,@,LAC,"L, 88-123",21.2,66.0,56.9,34.0,78.8,56.9
1560,CHI,2025-02-22,,PHO,"L, 117-121",21.2,81.0,52.1,19.0,78.8,52.1
1561,CLE,2024-12-30,@,GSW,"W, 113-95",21.2,75.4,50.5,24.6,78.8,50.5
1562,PHI,2025-02-05,,MIA,"L, 101-108",21.2,68.3,58.1,31.7,78.8,58.1
1563,ATL,2025-02-05,,SAS,"L, 125-126",21.1,77.1,47.7,22.9,78.9,47.7
1564,ATL,2025-01-09,@,PHO,"L, 115-123",21.1,66.7,56.8,33.3,78.9,56.8
1565,DEN,2024-12-19,@,POR,"L, 124-126",21.1,68.1,52.9,31.9,78.9,52.9
1566,DET,2025-02-11,@,CHI,"W, 132-92",21.1,77.0,44.4,23.0,78.9,44.4
1567,BRK,2025-03-06,,GSW,"L, 119-121",21.1,61.5,58.4,38.5,78.9,58.4
1568,ORL,2025-01-25,,DET,"W, 121-113",21.1,74.4,50.6,25.6,78.9,50.6
1569,POR,2025-01-23,@,ORL,"W, 101-79",21.1,70.8,51.2,29.2,78.9,51.2
1570,POR,2024-11-29,,SAC,"W, 115-106",21.1,74.4,50.6,25.6,78.9,50.6
1571,SAS,2024-12-25,@,NYK,"L, 114-117",21.1,68.5,51.1,31.5,78.9,51.1
1572,SAS,2024-12-01,@,SAC,"W, 127-125",21.1,58.8,57.3,41.2,78.9,57.3
1573,SAS,2024-11-13,,WAS,"W, 139-130",21.1,73.8,51.3,26.2,78.9,51.3
1574,UTA,2024-11-07,@,MIL,"L, 100-123",21.1,73.8,51.3,26.2,78.9,51.3
1575,WAS,2024-12-05,,DAL,"L, 101-137",21.1,67.5,59.8,32.5,78.9,59.8
1576,ATL,2024-12-28,,MIA,"W, 120-110",20.9,82.6,47.2,17.4,79.1,47.2
1577,DEN,2024-10-29,@,BRK,"W, 144-139 (OT)",20.9,82.9,48.8,17.1,79.1,48.8
1578,GSW,2025-02-03,,ORL,"W, 104-99",20.9,66.0,54.2,34.0,79.1,54.2
1579,IND,2025-02-20,,MEM,"W, 127-113",20.9,75.5,50.0,24.5,79.1,50.0
1580,MEM,2025-03-29,,LAL,"L, 127-134",20.9,80.0,50.6,20.0,79.1,50.6
1581,MIA,2025-03-12,,LAC,"L, 104-119",20.9,64.5,60.8,35.5,79.1,60.8
1582,MIL,2024-11-13,,DET,"W, 127-120 (OT)",20.9,77.6,48.9,22.4,79.1,48.9
1583,MIN,2025-03-17,,IND,"L, 130-132 (OT)",20.9,71.4,52.2,28.6,79.1,52.2
1584,MIN,2025-01-18,,CLE,"L, 117-124",20.9,71.7,52.8,28.3,79.1,52.8
1585,MIN,2024-10-26,,TOR,"W, 112-101",20.9,72.7,52.9,27.3,79.1,52.9
1586,BRK,2024-11-01,,CHI,"W, 120-112",20.9,78.7,48.9,21.3,79.1,48.9
1587,ORL,2024-12-03,@,NYK,"L, 106-121",20.9,85.3,50.6,14.7,79.1,50.6
1588,PHI,2025-02-12,@,BRK,"L, 96-100",20.9,64.4,56.8,35.6,79.1,56.8
1589,PHI,2024-11-04,@,PHO,"L, 116-118",20.9,76.3,53.1,23.7,79.1,53.1
1590,SAC,2024-10-28,,POR,"W, 111-98",20.9,72.1,53.5,27.9,79.1,53.5
1591,SAS,2025-03-17,@,LAL,"L, 109-125",20.9,81.4,48.8,18.6,79.1,48.8
1592,UTA,2025-01-15,,CHO,"L, 112-117",20.9,71.1,55.6,28.9,79.1,55.6
1593,UTA,2024-12-08,@,SAC,"L, 97-141",20.9,76.3,53.1,23.7,79.1,53.1
1594,BOS,2024-12-01,@,CLE,"L, 111-115",20.8,85.7,48.9,14.3,79.2,48.9
1595,BOS,2024-11-22,@,WAS,"W, 108-96",20.8,76.7,52.7,23.3,79.2,52.7
1596,DET,2024-11-30,,PHI,"L, 96-111",20.8,72.7,54.3,27.3,79.2,54.3
1597,IND,2025-03-15,@,MIL,"L, 119-126",20.8,75.9,58.4,24.1,79.2,58.4
1598,LAC,2024-11-02,,OKC,"L, 92-105",20.8,93.0,45.1,7.0,79.2,45.1
1599,NOP,2025-02-05,@,DEN,"L, 119-144",20.8,68.3,57.3,31.7,79.2,57.3
1600,ORL,2024-12-15,,NYK,"L, 91-100",20.8,80.6,53.6,19.4,79.2,53.6
1601,PHI,2025-02-20,,BOS,"L, 104-124",20.8,75.6,52.7,24.4,79.2,52.7
1602,TOR,2024-12-19,,BRK,"L, 94-101",20.8,61.5,60.9,38.5,79.2,60.9
1603,ATL,2025-03-04,,MIL,"L, 121-127",20.8,80.0,52.0,20.0,79.2,52.0
1604,CHI,2024-10-28,@,MEM,"W, 126-123",20.8,68.4,54.5,31.6,79.2,54.5
1605,DAL,2025-03-07,,MEM,"L, 111-122",20.8,66.7,56.7,33.3,79.2,56.7
1606,CHO,2025-02-22,@,POR,"L, 88-141",20.7,69.4,60.6,30.6,79.3,60.6
1607,DEN,2025-02-10,,POR,"W, 146-117",20.7,76.2,46.5,23.8,79.3,46.5
1608,NYK,2025-03-10,@,SAC,"W, 133-104",20.7,70.8,48.1,29.2,79.3,48.1
1609,BOS,2025-01-27,,HOU,"L, 112-114",20.6,73.9,48.8,26.1,79.4,48.8
1610,SAC,2025-02-26,@,UTA,"W, 118-101",20.6,85.1,42.0,14.9,79.4,42.0
1611,TOR,2025-03-20,@,GSW,"L, 114-117",20.6,77.1,46.3,22.9,79.4,46.3
1612,BOS,2025-01-22,@,LAC,"W, 117-113 (OT)",20.5,72.7,55.6,27.3,79.5,55.6
1613,CHI,2024-11-11,,CLE,"L, 113-119",20.5,78.2,45.7,21.8,79.5,45.7
1614,DEN,2025-04-01,,MIN,"L, 139-140 (2OT)",20.5,63.8,53.6,36.2,79.5,53.6
1615,DEN,2025-03-26,,MIL,"W, 127-117",20.5,82.6,45.9,17.4,79.5,45.9
1616,IND,2025-01-10,,GSW,"W, 108-96",20.5,78.4,46.7,21.6,79.5,46.7
1617,LAL,2025-03-10,@,BRK,"L, 108-111",20.5,68.6,52.2,31.4,79.5,52.2
1618,NYK,2024-11-12,@,PHI,"W, 111-99",20.5,81.3,46.0,18.8,79.5,46.0
1619,PHI,2025-01-01,@,SAC,"L, 107-113",20.5,65.0,57.0,35.0,79.5,57.0
1620,PHO,2025-03-28,@,MIN,"L, 109-124",20.5,68.4,55.8,31.6,79.5,55.8
1621,PHO,2025-02-25,@,MEM,"L, 148-151 (OT)",20.5,84.4,45.2,15.6,79.5,45.2
1622,WAS,2024-11-30,@,MIL,"L, 114-124",20.5,82.5,48.1,17.5,79.5,48.1
1623,CHO,2025-03-10,@,MIA,"W, 105-102",20.5,71.1,56.1,28.9,79.5,56.1
1624,CHI,2024-10-23,@,NOP,"L, 111-123",20.5,84.4,47.2,15.6,79.5,47.2
1625,CLE,2025-01-05,,CHO,"W, 115-105",20.5,71.1,53.9,28.9,79.5,53.9
1626,CLE,2024-12-20,,MIL,"W, 124-101",20.5,79.6,48.4,20.4,79.5,48.4
1627,IND,2025-02-11,,NYK,"L, 115-128",20.5,67.5,57.1,32.5,79.5,57.1
1628,IND,2025-01-14,,CLE,"L, 117-127",20.5,66.7,57.0,33.3,79.5,57.0
1629,LAL,2024-12-21,@,SAC,"W, 103-99",20.5,78.0,48.9,22.0,79.5,48.9
1630,MIL,2025-01-28,@,POR,"L, 112-125",20.5,61.4,59.1,38.6,79.5,59.1
1631,MIN,2025-03-19,,NOP,"L, 115-119",20.5,73.8,53.5,26.2,79.5,53.5
1632,BRK,2025-01-08,,DET,"L, 98-113",20.5,80.6,52.5,19.4,79.5,52.5
1633,OKC,2024-12-29,,MEM,"W, 130-106",20.5,69.2,53.1,30.8,79.5,53.1
1634,ORL,2025-03-06,,CHI,"L, 123-125",20.5,64.9,59.3,35.1,79.5,59.3
1635,PHI,2025-03-16,@,DAL,"W, 130-125",20.5,75.0,53.6,25.0,79.5,53.6
1636,PHO,2024-12-23,@,DEN,"L, 90-117",20.5,73.2,54.1,26.8,79.5,54.1
1637,PHO,2024-10-28,,LAL,"W, 109-105",20.5,77.1,50.0,22.9,79.5,50.0
1638,POR,2024-12-26,,UTA,"W, 122-120",20.5,75.6,51.7,24.4,79.5,51.7
1639,SAS,2025-03-07,@,SAC,"L, 109-127",20.5,62.8,58.6,37.2,79.5,58.6
1640,TOR,2025-01-25,@,ATL,"W, 117-94",20.5,84.0,45.7,16.0,79.5,45.7
1641,UTA,2025-03-02,,NOP,"L, 121-128",20.5,71.1,53.9,28.9,79.5,53.9
