Rk,Team,Date,H/A,Opp,Result,MP,Tm_ORB,Tm_DRB,Tm_TRB,Opp_ORB,Opp_DRB,Opp_TRB
1180,SAC,2025-02-21,,GSW,"L, 108-132",240,11,28,39,11,24,35
1181,SAC,2025-02-08,,NOP,"W, 123-118",240,11,40,51,5,34,39
1182,SAC,2025-02-06,@,POR,"L, 102-108",240,11,36,47,10,37,47
1183,SAC,2025-02-03,@,MIN,"W, 116-114",240,11,36,47,11,25,36
1184,SAC,2025-01-27,@,BRK,"W, 110-96",240,11,33,44,16,23,39
1185,SAC,2025-01-12,@,CHI,"W, 124-119",240,11,42,53,8,37,45
1186,SAC,2024-12-21,,LAL,"L, 99-103",240,11,35,46,9,39,48
1187,SAC,2024-12-16,,DEN,"L, 129-130",240,11,31,42,15,40,55
1188,SAC,2024-11-29,@,POR,"L, 106-115",240,11,30,41,8,32,40
1189,SAC,2024-11-24,,BRK,"L, 103-108",240,11,33,44,6,25,31
1190,SAC,2024-11-15,,MIN,"L, 126-130 (OT)",265,11,40,51,10,31,41
1191,SAC,2024-11-04,@,MIA,"W, 111-110",240,11,28,39,8,28,36
1192,SAS,2025-03-09,@,MIN,"L, 124-141",240,11,25,36,14,28,42
1193,SAS,2025-02-10,@,WAS,"W, 131-121",240,11,32,43,10,32,42
1194,SAS,2025-02-05,@,ATL,"W, 126-125",240,11,30,41,8,37,45
1195,SAS,2024-12-27,@,BRK,"W, 96-87",240,11,32,43,12,33,45
1196,SAS,2024-11-27,,LAL,"L, 101-119",240,11,27,38,11,35,46
1197,SAS,2024-11-21,,UTA,"W, 126-118",240,11,40,51,12,37,49
1198,SAS,2024-11-15,,LAL,"L, 115-120",240,11,29,40,10,31,41
1199,SAS,2024-10-31,@,UTA,"W, 106-88",240,11,31,42,15,38,53
1200,TOR,2025-03-28,,CHO,"W, 108-97",240,11,34,45,13,43,56
1201,TOR,2025-02-26,@,IND,"L, 91-111",240,11,29,40,4,37,41
1202,TOR,2024-12-22,,HOU,"L, 110-114",240,11,31,42,18,35,53
1203,UTA,2025-02-24,,POR,"L, 112-114",240,11,34,45,16,35,51
1204,UTA,2025-02-12,,LAL,"W, 131-119",240,11,37,48,14,31,45
1205,UTA,2025-02-10,@,LAL,"L, 113-132",240,11,28,39,10,34,44
1206,UTA,2025-01-09,,MIA,"L, 92-97",240,11,38,49,13,36,49
1207,UTA,2025-01-05,@,ORL,"W, 105-92",240,11,39,50,14,29,43
1208,UTA,2024-12-26,@,POR,"L, 120-122",240,11,35,46,9,34,43
1209,UTA,2024-12-06,@,POR,"W, 141-99",240,11,50,61,6,28,34
1210,UTA,2024-12-03,@,OKC,"L, 106-133",240,11,25,36,15,19,34
1211,UTA,2024-11-19,@,LAL,"L, 118-124",240,11,31,42,6,28,34
1212,UTA,2024-11-16,@,SAC,"L, 117-121",240,11,22,33,9,26,35
1213,WAS,2025-03-17,@,POR,"L, 97-112",240,11,38,49,14,36,50
1214,WAS,2025-01-18,@,GSW,"L, 114-122",240,11,33,44,17,38,55
1215,WAS,2024-12-28,,NYK,"L, 132-136 (OT)",265,11,33,44,10,33,43
1216,WAS,2024-11-27,,LAC,"L, 96-121",240,11,29,40,13,34,47
1217,WAS,2024-11-13,@,SAS,"L, 130-139",240,11,30,41,8,31,39
1218,WAS,2024-11-08,@,MEM,"L, 104-128",240,11,30,41,13,37,50
1219,ATL,2025-03-23,,PHI,"W, 132-119",240,10,29,39,13,24,37
1220,ATL,2025-03-22,,GSW,"W, 124-115",240,10,36,46,6,32,38
1221,ATL,2025-03-16,@,BRK,"L, 114-122",240,10,28,38,12,28,40
1222,ATL,2025-02-28,,OKC,"L, 119-135",240,10,36,46,9,34,43
1223,ATL,2025-02-23,,DET,"L, 143-148",240,10,30,40,5,32,37
1224,ATL,2025-01-30,@,CLE,"L, 115-137",240,10,26,36,10,39,49
1225,ATL,2024-11-29,,CLE,"W, 117-101",240,10,43,53,11,29,40
1226,ATL,2024-11-09,,CHI,"L, 113-125",240,10,29,39,13,34,47
1227,ATL,2024-11-03,@,NOP,"W, 126-111",240,10,31,41,18,25,43
1228,BOS,2025-03-24,@,SAC,"W, 113-95",240,10,35,45,8,37,45
1229,BOS,2025-03-02,,DEN,"W, 110-103",240,10,35,45,8,30,38
1230,BOS,2025-01-02,@,MIN,"W, 118-115",240,10,21,31,11,30,41
1231,BOS,2024-12-01,@,CLE,"L, 111-115",240,10,36,46,6,38,44
1232,BOS,2024-11-22,@,WAS,"W, 108-96",240,10,33,43,10,38,48
1233,CHO,2025-03-31,,UTA,"W, 110-106",240,10,37,47,14,27,41
1234,CHO,2025-03-18,,ATL,"L, 102-134",240,10,29,39,11,35,46
1235,CHO,2025-03-12,@,ATL,"L, 110-123",240,10,37,47,13,30,43
1236,CHO,2025-03-07,,CLE,"L, 117-118",240,10,33,43,9,36,45
1237,CHO,2025-01-27,,LAL,"L, 107-112",240,10,24,34,12,36,48
1238,CHO,2024-12-08,@,IND,"W, 113-109",240,10,35,45,3,26,29
1239,CHO,2024-12-07,,CLE,"L, 102-116",240,10,27,37,14,33,47
1240,CHO,2024-12-05,@,NYK,"L, 101-125",240,10,30,40,6,37,43
1241,CHI,2025-04-01,,TOR,"W, 137-118",240,10,39,49,9,26,35
1242,CHI,2025-03-31,@,OKC,"L, 117-145",240,10,33,43,9,35,44
1243,CHI,2025-03-22,@,LAL,"W, 146-115",240,10,32,42,9,26,35
1244,CHI,2025-03-10,,IND,"W, 121-103",240,10,46,56,8,31,39
1245,CHI,2025-03-04,,CLE,"L, 117-139",240,10,40,50,11,42,53
1246,CHI,2025-02-28,,TOR,"W, 125-115 (OT)",265,10,35,45,16,35,51
1247,CHI,2025-02-24,@,PHI,"W, 142-110",240,10,34,44,15,32,47
1248,CHI,2025-02-12,,DET,"L, 110-128",240,10,27,37,12,35,47
1249,CHI,2025-01-29,@,BOS,"L, 100-122",240,10,37,47,6,39,45
1250,CHI,2025-01-23,@,GSW,"L, 106-131",240,10,32,42,15,37,52
1251,CHI,2024-12-21,,BOS,"L, 98-123",240,10,33,43,17,42,59
1252,CHI,2024-11-23,,MEM,"L, 131-142",240,10,25,35,13,36,49
1253,CHI,2024-11-18,@,DET,"W, 122-112",240,10,36,46,16,32,48
1254,CHI,2024-11-07,,MIN,"L, 119-135",240,10,22,32,10,30,40
1255,CHI,2024-11-04,,UTA,"L, 126-135",240,10,26,36,12,37,49
1256,CHI,2024-11-01,@,BRK,"L, 112-120",240,10,34,44,9,37,46
1257,CLE,2025-03-30,,LAC,"W, 127-122",240,10,35,45,10,34,44
1258,CLE,2025-03-18,@,LAC,"L, 119-132",240,10,19,29,14,35,49
1259,CLE,2025-03-05,,MIA,"W, 112-107",240,10,37,47,9,33,42
1260,CLE,2025-01-30,,ATL,"W, 137-115",240,10,39,49,10,26,36
1261,CLE,2025-01-25,,HOU,"L, 131-135",240,10,30,40,14,31,45
1262,CLE,2025-01-24,@,PHI,"L, 129-132",240,10,27,37,16,27,43
1263,CLE,2025-01-03,@,DAL,"W, 134-122",240,10,36,46,21,32,53
1264,CLE,2024-12-31,@,LAL,"W, 122-110",240,10,38,48,8,35,43
1265,CLE,2024-12-23,,UTA,"W, 124-113",240,10,30,40,18,33,51
1266,CLE,2024-11-02,@,MIL,"W, 114-113",240,10,35,45,10,35,45
1267,DAL,2025-03-21,,DET,"W, 123-117",240,10,34,44,15,26,41
1268,DAL,2025-03-16,,PHI,"L, 125-130",240,10,35,45,9,30,39
1269,DAL,2025-03-10,@,SAS,"W, 133-129",240,10,30,40,12,26,38
1270,DAL,2025-02-27,,CHO,"W, 103-96",240,10,38,48,14,42,56
1271,DAL,2025-02-02,@,CLE,"L, 101-144",240,10,35,45,3,48,51
1272,DAL,2024-12-28,@,POR,"L, 122-126",240,10,30,40,14,36,50
1273,DAL,2024-12-15,@,GSW,"W, 143-133",240,10,37,47,15,22,37
1274,DAL,2024-11-27,,NYK,"W, 129-114",240,10,33,43,7,26,33
1275,DAL,2024-11-25,@,ATL,"W, 129-119",240,10,41,51,9,30,39
1276,DAL,2024-11-10,@,DEN,"L, 120-122",240,10,32,42,13,32,45
1277,DAL,2024-10-31,,HOU,"L, 102-108",240,10,27,37,18,32,50
1278,DEN,2025-03-23,@,HOU,"W, 116-111",240,10,33,43,16,29,45
1279,DEN,2025-03-15,,WAS,"L, 123-126",240,10,32,42,13,31,44
1280,DEN,2025-02-28,@,DET,"W, 134-119",240,10,40,50,14,28,42
1281,DEN,2025-01-03,,SAS,"L, 110-113",240,10,36,46,14,42,56
1282,DEN,2024-11-27,@,UTA,"W, 122-103",240,10,29,39,21,26,47
1283,DEN,2024-11-25,,NYK,"L, 118-145",240,10,23,33,8,35,43
1284,DEN,2024-10-26,,LAC,"L, 104-109",240,10,27,37,11,33,44
1285,DET,2025-02-03,,ATL,"L, 130-132",240,10,31,41,5,32,37
1286,DET,2024-12-26,@,SAC,"W, 114-113",240,10,34,44,8,36,44
1287,DET,2024-12-23,@,LAL,"W, 117-114",240,10,27,37,6,32,38
1288,DET,2024-12-21,@,PHO,"W, 133-125",240,10,25,35,6,29,35
1289,DET,2024-11-30,,PHI,"L, 96-111",240,10,32,42,12,38,50
1290,DET,2024-11-23,@,ORL,"L, 100-111",240,10,24,34,17,27,44
1291,GSW,2025-03-30,@,SAS,"W, 148-106",240,10,34,44,7,27,34
1292,GSW,2025-03-15,,NYK,"W, 97-94",240,10,35,45,13,36,49
1293,GSW,2025-02-06,@,LAL,"L, 112-120",240,10,30,40,7,40,47
1294,GSW,2025-01-20,,BOS,"L, 85-125",240,10,28,38,8,42,50
1295,GSW,2024-12-19,@,MEM,"L, 93-144",240,10,26,36,15,45,60
1296,GSW,2024-12-06,,MIN,"L, 90-107",240,10,31,41,9,39,48
1297,HOU,2025-03-31,@,LAL,"L, 98-104",240,10,41,51,10,35,45
1298,HOU,2025-02-09,,TOR,"W, 94-87",240,10,48,58,7,41,48
1299,IND,2025-03-20,,BRK,"W, 105-99 (OT)",265,10,47,57,14,33,47
1300,IND,2025-03-15,@,MIL,"L, 119-126",240,10,22,32,7,38,45
1301,IND,2025-03-06,@,ATL,"L, 118-124",240,10,32,42,11,32,43
1302,IND,2025-02-12,@,WAS,"W, 134-130 (OT)",265,10,32,42,7,39,46
1303,IND,2024-11-17,,MIA,"W, 119-110",240,10,35,45,15,23,38
1304,LAC,2025-03-30,@,CLE,"L, 122-127",240,10,34,44,10,35,45
1305,LAC,2025-03-02,@,LAL,"L, 102-108",240,10,30,40,11,30,41
1306,LAC,2025-02-04,,LAL,"L, 97-122",240,10,26,36,10,40,50
1307,LAC,2025-01-27,@,PHO,"L, 109-111",240,10,32,42,11,28,39
1308,LAC,2025-01-20,,CHI,"L, 99-112",240,10,30,40,17,37,54
1309,LAC,2025-01-02,@,OKC,"L, 98-116",240,10,35,45,4,31,35
1310,LAC,2024-12-31,@,SAS,"L, 86-122",240,10,31,41,15,43,58
1311,LAC,2024-12-04,,MIN,"L, 80-108",240,10,36,46,7,43,50
1312,LAC,2024-11-25,@,BOS,"L, 94-126",240,10,34,44,8,39,47
1313,LAC,2024-11-24,@,PHI,"W, 125-99",240,10,34,44,13,20,33
1314,LAC,2024-11-13,@,HOU,"L, 103-111",240,10,32,42,18,41,59
1315,LAC,2024-11-02,,OKC,"L, 92-105",240,10,40,50,3,38,41
1316,LAL,2025-03-31,,HOU,"W, 104-98",240,10,35,45,10,41,51
1317,LAL,2025-02-28,,LAC,"W, 106-102",240,10,29,39,15,29,44
1318,LAL,2025-02-10,,UTA,"W, 132-113",240,10,34,44,11,28,39
1319,LAL,2025-02-04,@,LAC,"W, 122-97",240,10,40,50,10,26,36
1320,LAL,2025-01-25,@,GSW,"W, 118-108",240,10,32,42,11,27,38
1321,LAL,2025-01-23,,BOS,"W, 117-96",240,10,43,53,11,31,42
1322,LAL,2025-01-05,@,HOU,"L, 115-119",240,10,29,39,18,31,49
1323,LAL,2024-12-15,,MEM,"W, 116-110",240,10,34,44,17,33,50
1324,LAL,2024-12-01,@,UTA,"W, 105-104",240,10,32,42,8,36,44
1325,LAL,2024-11-15,@,SAS,"W, 120-115",240,10,31,41,11,29,40
1326,LAL,2024-11-10,,TOR,"W, 123-103",240,10,23,33,12,28,40
1327,MEM,2025-03-21,@,LAC,"L, 108-128",240,10,30,40,2,41,43
1328,MEM,2025-03-19,@,POR,"L, 99-115",240,10,30,40,22,43,65
1329,MEM,2025-03-14,,CLE,"L, 124-133",240,10,35,45,8,35,43
1330,MEM,2025-02-08,,OKC,"L, 112-125",240,10,30,40,21,34,55
1331,MEM,2025-02-03,,SAS,"W, 128-109",240,10,37,47,9,39,48
1332,MEM,2025-01-17,@,SAS,"W, 140-112",240,10,31,41,10,30,40
1333,MEM,2025-01-09,,HOU,"L, 115-119",240,10,33,43,16,28,44
1334,MEM,2024-11-27,,DET,"W, 131-111",240,10,32,42,9,33,42
1335,MEM,2024-11-17,,DEN,"W, 105-90",240,10,35,45,6,33,39
1336,MEM,2024-11-10,@,POR,"W, 134-89",240,10,41,51,16,27,43
1337,MIA,2025-03-15,@,MEM,"L, 91-125",240,10,27,37,11,40,51
1338,MIA,2025-02-23,@,MIL,"L, 113-120",240,10,36,46,8,32,40
1339,MIA,2025-02-12,@,OKC,"L, 101-115",240,10,35,45,11,30,41
1340,MIA,2024-12-08,,CLE,"W, 122-113",240,10,37,47,5,31,36
1341,MIA,2024-10-28,,DET,"W, 106-98",240,10,34,44,19,35,54
1342,MIL,2025-03-20,@,LAL,"W, 118-89",240,10,31,41,14,36,50
1343,MIL,2025-01-08,,SAS,"W, 121-105",240,10,47,57,12,34,46
1344,MIL,2024-12-21,,WAS,"W, 112-101",240,10,34,44,8,39,47
1345,MIL,2024-12-20,@,CLE,"L, 101-124",240,10,35,45,9,39,48
1346,MIL,2024-11-23,,CHO,"W, 125-119",240,10,41,51,14,34,48
1347,MIL,2024-11-22,,IND,"W, 129-117",240,10,34,44,14,32,46
1348,MIL,2024-11-20,,CHI,"W, 122-106",240,10,35,45,5,28,33
1349,MIL,2024-11-02,,CLE,"L, 113-114",240,10,35,45,10,35,45
1350,MIN,2025-04-03,@,BRK,"W, 105-90",240,10,35,45,8,26,34
1351,MIN,2025-03-21,,NOP,"W, 134-93",240,10,26,36,7,26,33
1352,MIN,2025-03-05,@,CHO,"W, 125-110",240,10,33,43,20,37,57
1353,MIN,2025-02-27,@,LAL,"L, 102-111",240,10,31,41,16,36,52
1354,MIN,2024-12-31,@,OKC,"L, 105-113",240,10,33,43,9,28,37
1355,MIN,2024-12-27,@,HOU,"W, 113-112",240,10,30,40,16,31,47
1356,MIN,2024-11-21,@,TOR,"L, 105-110",240,10,30,40,10,33,43
1357,MIN,2024-11-15,@,SAC,"W, 130-126 (OT)",265,10,31,41,11,40,51
1358,MIN,2024-11-08,,POR,"W, 127-102",240,10,39,49,12,25,37
1359,MIN,2024-11-07,@,CHI,"W, 135-119",240,10,30,40,10,22,32
1360,BRK,2025-03-28,,LAC,"L, 100-132",240,10,33,43,2,46,48
1361,BRK,2025-03-26,,TOR,"L, 86-116",240,10,33,43,17,46,63
1362,BRK,2025-02-04,,HOU,"W, 99-97",240,10,29,39,16,29,45
1363,BRK,2025-01-14,@,POR,"W, 132-114",240,10,34,44,13,25,38
1364,BRK,2025-01-10,@,DEN,"L, 105-124",240,10,29,39,12,37,49
1365,BRK,2024-12-02,@,CHI,"L, 102-128",240,10,31,41,11,43,54
1366,BRK,2024-11-19,,CHO,"W, 116-115",240,10,26,36,13,31,44
1367,BRK,2024-11-15,@,NYK,"L, 122-124",240,10,27,37,8,37,45
1368,BRK,2024-11-09,@,CLE,"L, 100-105",240,10,26,36,4,29,33
1369,NOP,2025-03-23,@,DET,"L, 130-136",240,10,27,37,11,21,32
1370,NOP,2025-03-09,,MEM,"L, 104-107",240,10,29,39,23,34,57
1371,NOP,2025-03-04,@,LAL,"L, 115-136",240,10,25,35,17,34,51
1372,NOP,2025-02-05,@,DEN,"L, 119-144",240,10,28,38,13,38,51
1373,NOP,2025-01-31,,BOS,"L, 116-118",240,10,38,48,5,30,35
1374,NOP,2025-01-29,,DAL,"L, 136-137",240,10,26,36,16,35,51
1375,NOP,2024-12-12,,SAC,"L, 109-111",240,10,33,43,17,33,50
1376,NOP,2024-11-27,,TOR,"L, 93-119",240,10,37,47,12,40,52
1377,NOP,2024-11-04,,POR,"L, 100-118",240,10,24,34,11,27,38
1378,NYK,2025-02-20,,CHI,"W, 113-111 (OT)",265,10,44,54,11,42,53
1379,NYK,2025-01-13,,DET,"L, 119-124",240,10,32,42,11,28,39
1380,NYK,2025-01-12,,MIL,"W, 140-106",240,10,39,49,15,24,39
1381,NYK,2024-12-28,@,WAS,"W, 136-132 (OT)",265,10,33,43,11,33,44
1382,NYK,2024-11-20,@,PHO,"W, 138-122",240,10,31,41,11,23,34
1383,NYK,2024-11-17,,BRK,"W, 114-104",240,10,37,47,7,28,35
1384,NYK,2024-11-13,,CHI,"L, 123-124",240,10,30,40,7,33,40
1385,OKC,2025-03-23,@,LAC,"W, 103-101",240,10,32,42,11,37,48
1386,OKC,2025-03-21,,CHO,"W, 141-106",240,10,33,43,6,23,29
1387,OKC,2025-03-15,@,DET,"W, 113-107",240,10,34,44,6,33,39
1388,OKC,2025-03-09,,DEN,"W, 127-103",240,10,46,56,14,34,48
1389,OKC,2025-02-10,,NOP,"W, 137-101",240,10,35,45,12,30,42
1390,OKC,2025-01-14,@,PHI,"W, 118-102",240,10,28,38,11,24,35
1391,OKC,2024-12-07,@,NOP,"W, 119-109",240,10,35,45,8,27,35
1392,ORL,2025-04-01,@,SAS,"W, 116-105",240,10,31,41,9,29,38
1393,ORL,2025-03-27,,DAL,"L, 92-101",240,10,34,44,5,35,40
1394,ORL,2024-12-21,,MIA,"W, 121-114",240,10,31,41,7,31,38
1395,ORL,2024-12-19,,OKC,"L, 99-105",240,10,30,40,4,28,32
1396,ORL,2024-12-15,,NYK,"L, 91-100",240,10,29,39,7,38,45
1397,ORL,2024-11-06,@,IND,"L, 111-118",240,10,28,38,4,32,36
1398,PHI,2025-03-12,@,TOR,"L, 105-118",240,10,30,40,17,42,59
1399,PHI,2025-03-01,,GSW,"W, 126-119",240,10,30,40,18,31,49
1400,PHI,2025-02-20,,BOS,"L, 104-124",240,10,34,44,11,38,49
1401,PHI,2025-01-18,@,IND,"L, 102-115",240,10,22,32,14,36,50
1402,PHI,2025-01-08,,WAS,"W, 109-103",240,10,26,36,18,33,51
1403,PHI,2024-12-28,@,UTA,"W, 114-111",240,10,22,32,14,34,48
1404,PHI,2024-12-08,@,CHI,"W, 108-100",240,10,46,56,2,33,35
1405,PHI,2024-12-06,,ORL,"W, 102-94",240,10,27,37,8,30,38
1406,PHI,2024-12-04,,ORL,"L, 102-106",240,10,25,35,16,26,42
1407,PHI,2024-11-27,,HOU,"L, 115-122 (OT)",265,10,32,42,14,37,51
1408,PHI,2024-11-06,@,LAC,"L, 98-110",240,10,22,32,8,21,29
1409,PHI,2024-10-25,@,TOR,"L, 107-115",240,10,18,28,18,36,54
1410,PHO,2025-03-30,,HOU,"L, 109-148",240,10,29,39,13,32,45
1411,PHO,2025-03-02,,MIN,"L, 98-116",240,10,47,57,5,30,35
1412,PHO,2025-02-03,@,POR,"L, 119-121 (OT)",265,10,33,43,14,34,48
1413,PHO,2025-01-29,,MIN,"L, 113-121",240,10,26,36,4,30,34
1414,PHO,2025-01-16,@,WAS,"W, 130-123",240,10,37,47,12,33,45
1415,PHO,2024-12-31,,MEM,"L, 112-117",240,10,33,43,16,35,51
1416,PHO,2024-12-05,@,NOP,"L, 124-126",240,10,36,46,12,32,44
1417,PHO,2024-11-12,@,UTA,"W, 120-112",240,10,32,42,12,27,39
1418,PHO,2024-11-06,,MIA,"W, 115-112",240,10,36,46,13,30,43
1419,POR,2025-03-09,,DET,"L, 112-119",240,10,31,41,12,42,54
1420,POR,2025-02-10,@,DEN,"L, 117-146",240,10,23,33,6,32,38
1421,POR,2025-02-06,,SAC,"W, 108-102",240,10,37,47,11,36,47
1422,POR,2025-02-01,,PHO,"W, 127-108",240,10,33,43,11,26,37
1423,POR,2024-12-01,,DAL,"L, 131-137",240,10,29,39,8,25,33
1424,POR,2024-10-25,,NOP,"L, 103-105",240,10,38,48,11,33,44
1425,SAC,2025-03-17,,MEM,"W, 132-122",240,10,28,38,15,33,48
1426,SAC,2025-01-19,,WAS,"W, 123-100",240,10,41,51,10,36,46
1427,SAC,2025-01-05,@,GSW,"W, 129-99",240,10,33,43,9,26,35
1428,SAC,2025-01-03,,MEM,"W, 138-133",240,10,27,37,14,37,51
1429,SAC,2024-12-03,,HOU,"W, 120-111",240,10,24,34,18,35,53
1430,SAC,2024-11-01,@,ATL,"W, 123-115",240,10,41,51,8,32,40
1431,SAS,2025-03-29,,BOS,"L, 111-121",240,10,25,35,15,39,54
1432,SAS,2025-01-17,,MEM,"L, 112-140",240,10,30,40,10,31,41
1433,SAS,2024-10-26,,HOU,"W, 109-106",240,10,39,49,8,26,34
1434,TOR,2025-03-14,@,UTA,"W, 126-118",240,10,41,51,6,29,35
1435,TOR,2025-02-25,,BOS,"L, 101-111",240,10,30,40,12,27,39
1436,TOR,2025-02-11,@,PHI,"W, 106-103",240,10,39,49,14,32,46
1437,TOR,2025-02-04,,NYK,"L, 115-121",240,10,24,34,17,26,43
1438,TOR,2025-02-02,,LAC,"W, 115-108",240,10,33,43,13,28,41
1439,TOR,2025-01-06,,MIL,"L, 104-128",240,10,25,35,7,39,46
1440,TOR,2024-12-19,,BRK,"L, 94-101",240,10,24,34,15,38,53
1441,TOR,2024-12-16,,CHI,"L, 121-122",240,10,34,44,8,33,41
1442,TOR,2024-12-01,,MIA,"W, 119-116",240,10,37,47,12,33,45
1443,TOR,2024-11-29,@,MIA,"L, 111-121",240,10,36,46,9,24,33
1444,TOR,2024-11-21,,MIN,"W, 110-105",240,10,33,43,10,30,40
1445,TOR,2024-11-18,,IND,"W, 130-119",240,10,36,46,12,20,32
1446,UTA,2025-04-02,@,HOU,"L, 105-143",240,10,29,39,18,45,63
1447,UTA,2025-03-16,@,MIN,"L, 102-128",240,10,34,44,16,33,49
1448,UTA,2025-03-09,@,PHI,"L, 122-126",240,10,34,44,14,36,50
1449,UTA,2024-12-21,@,BRK,"W, 105-94",240,10,35,45,16,34,50
1450,UTA,2024-12-16,@,LAC,"L, 107-144",240,10,25,35,7,34,41
1451,UTA,2024-11-26,,SAS,"L, 115-128",240,10,31,41,13,26,39
1452,WAS,2025-03-22,@,NYK,"L, 103-122",240,10,31,41,14,35,49
1453,WAS,2025-03-13,@,DET,"W, 129-125",240,10,37,47,9,32,41
1454,WAS,2025-03-05,,UTA,"W, 125-122",240,10,35,45,17,41,58
1455,WAS,2025-02-10,,SAS,"L, 121-131",240,10,32,42,11,32,43
1456,WAS,2025-01-29,,TOR,"L, 82-106",240,10,33,43,7,29,36
1457,WAS,2025-01-19,@,SAC,"L, 100-123",240,10,36,46,10,41,51
1458,WAS,2024-11-22,,BOS,"L, 96-108",240,10,38,48,10,33,43
1459,WAS,2024-10-24,,BOS,"L, 102-122",240,10,30,40,12,37,49
1460,ATL,2025-02-26,@,MIA,"L, 109-131",240,9,24,33,8,27,35
1461,ATL,2025-01-28,,HOU,"L, 96-100",240,9,31,40,6,38,44
1462,ATL,2025-01-23,,TOR,"L, 119-122",240,9,27,36,6,33,39
1463,ATL,2024-12-28,,MIA,"W, 120-110",240,9,38,47,8,34,42
1464,ATL,2024-11-25,,DAL,"L, 119-129",240,9,30,39,10,41,51
1465,BOS,2025-03-14,@,MIA,"W, 103-91",240,9,32,41,7,31,38
1466,BOS,2024-11-19,,CLE,"W, 120-117",240,9,33,42,12,29,41
1467,CHO,2025-04-02,@,IND,"L, 105-119",240,9,35,44,11,27,38
1468,CHO,2025-03-10,@,MIA,"W, 105-102",240,9,27,36,11,35,46
1469,CHO,2025-02-19,@,LAL,"W, 100-97",240,9,38,47,12,38,50
1470,CHO,2025-02-09,@,DET,"L, 102-112",240,9,28,37,14,32,46
1471,CHO,2025-02-05,,MIL,"L, 102-112",240,9,32,41,6,38,44
1472,CHO,2025-02-03,,WAS,"L, 114-124",240,9,37,46,18,36,54
1473,CHO,2025-01-25,,NOP,"W, 123-92",240,9,39,48,9,30,39
1474,CHO,2025-01-03,@,DET,"L, 94-98",240,9,36,45,14,37,51
1475,CHO,2024-12-30,,CHI,"L, 108-115 (OT)",265,9,47,56,14,49,63
1476,CHO,2024-12-16,,PHI,"L, 108-121",240,9,29,38,9,33,42
1477,CHO,2024-11-04,@,MIN,"L, 93-114",240,9,29,38,9,36,45
1478,CHI,2025-03-17,@,UTA,"W, 111-97",240,9,40,49,4,44,48
1479,CHI,2025-01-31,@,TOR,"W, 122-106",240,9,43,52,7,37,44
1480,CHI,2025-01-08,@,IND,"L, 113-129",240,9,30,39,15,31,46
1481,CHI,2025-01-04,,NYK,"W, 139-126",240,9,34,43,18,31,49
1482,CHI,2024-12-26,@,ATL,"L, 133-141",240,9,27,36,12,32,44
1483,CHI,2024-12-23,,MIL,"L, 91-112",240,9,37,46,7,42,49
1484,CHI,2024-10-30,,ORL,"W, 102-99",240,9,45,54,6,36,42
1485,CHI,2024-10-25,@,MIL,"W, 133-122",240,9,37,46,8,39,47
1486,CHI,2024-10-23,@,NOP,"L, 111-123",240,9,38,47,7,35,42
1487,CLE,2025-03-25,@,POR,"W, 122-111",240,9,32,41,19,26,45
1488,CLE,2025-03-07,@,CHO,"W, 118-117",240,9,36,45,10,33,43
1489,CLE,2025-02-25,@,ORL,"W, 122-82",240,9,38,47,12,23,35
1490,CLE,2025-01-05,,CHO,"W, 115-105",240,9,32,41,13,35,48
1491,CLE,2024-12-27,@,DEN,"W, 149-135",240,9,29,38,8,30,38
1492,CLE,2024-12-20,,MIL,"W, 124-101",240,9,39,48,10,35,45
1493,CLE,2024-12-05,,DEN,"W, 126-114",240,9,38,47,9,40,49
1494,CLE,2024-11-17,,CHO,"W, 128-114",240,9,39,48,17,23,40
1495,CLE,2024-11-13,@,PHI,"W, 114-106",240,9,37,46,12,33,45
1496,CLE,2024-11-08,,GSW,"W, 136-117",240,9,34,43,11,29,40
1497,CLE,2024-10-28,@,NYK,"W, 110-104",240,9,32,41,13,30,43
1498,DAL,2025-02-12,,GSW,"W, 111-107",240,9,30,39,18,32,50
1499,DAL,2024-11-06,,CHI,"W, 119-99",240,9,38,47,14,37,51
1500,DEN,2025-03-28,,UTA,"W, 129-93",240,9,36,45,14,28,42
1501,DEN,2025-03-14,,LAL,"W, 131-126",240,9,30,39,19,28,47
1502,DEN,2025-03-10,@,OKC,"W, 140-127",240,9,34,43,13,24,37
1503,DEN,2025-01-31,@,PHI,"W, 137-134",240,9,26,35,11,16,27
1504,DEN,2025-01-15,,HOU,"L, 108-128",240,9,27,36,14,26,40
1505,DEN,2024-12-05,@,CLE,"L, 114-126",240,9,40,49,9,38,47
1506,DEN,2024-10-29,@,BRK,"W, 144-139 (OT)",265,9,34,43,7,34,41
1507,DET,2025-03-13,,WAS,"L, 125-129",240,9,32,41,10,37,47
1508,DET,2025-01-29,@,IND,"L, 119-133",240,9,32,41,5,31,36
1509,DET,2025-01-01,,ORL,"W, 105-96",240,9,40,49,9,24,33
1510,DET,2024-12-12,@,BOS,"L, 99-123",240,9,34,43,8,43,51
1511,DET,2024-12-07,@,NYK,"W, 120-111",240,9,34,43,4,27,31
1512,DET,2024-11-27,@,MEM,"L, 111-131",240,9,33,42,10,32,42
1513,DET,2024-11-03,@,BRK,"W, 106-92",240,9,38,47,4,23,27
1514,DET,2024-10-26,,BOS,"L, 118-124",240,9,35,44,13,24,37
