Rk,Team,Date,Opp,,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Opp,Stp,Stp%,Match Report
875,Auxerre,2025-04-06,16,@,Rennes,fr Ligue 1,W 1-0,1,0,+1,37,1,0,0,0,16,0,0.0,Match Report
876,Auxerre,2024-12-14,16,,Lens,fr Ligue 1,D 2-2,2,2,0,40,2,0,0,0,16,0,0.0,Match Report
877,Auxerre,2024-12-01,16,@,Toulouse,fr Ligue 1,L 0-2,0,2,-2,48,0,0,0,0,16,0,0.0,Match Report
878,Werder Bremen,2025-01-31,16,,Mainz 05,de Bundesliga,W 1-0,1,0,+1,38,1,0,1,1,16,1,6.3,Match Report
879,Werder Bremen,2025-01-15,16,,Heidenheim,de Bundesliga,D 3-3,3,3,0,52,3,0,0,0,16,2,12.5,Match Report
880,Genoa,2025-03-02,16,,Empoli,it Serie A,D 1-1,1,1,0,60,1,0,0,0,16,1,6.3,Match Report
881,Genoa,2025-02-08,16,@,Torino,it Serie A,D 1-1,1,1,0,43,1,0,0,0,16,0,0.0,Match Report
882,Angers,2025-02-02,16,,Le Havre,fr Ligue 1,D 1-1,1,1,0,59,1,0,0,0,16,1,6.3,Match Report
883,Lazio,2025-03-10,16,,Udinese,it Serie A,D 1-1,1,1,0,49,1,0,0,0,16,1,6.3,Match Report
884,Getafe,2024-10-05,16,,Osasuna,es La Liga,D 1-1,1,1,0,41,1,0,0,0,16,0,0.0,Match Report
885,West Ham,2024-11-30,16,,Arsenal,eng Premier League,L 2-5,2,5,-3,40,2,0,0,0,16,1,6.3,Match Report
886,West Ham,2024-09-14,16,@,Fulham,eng Premier League,D 1-1,1,1,0,46,1,0,0,0,16,0,0.0,Match Report
887,Reims,2025-02-28,16,@,Monaco,fr Ligue 1,L 0-3,0,3,-3,44,0,0,0,0,16,1,6.3,Match Report
888,Reims,2024-11-03,16,@,Toulouse,fr Ligue 1,L 0-1,0,1,-1,49,0,0,0,0,16,0,0.0,Match Report
889,Liverpool,2025-02-23,16,@,Manchester City,eng Premier League,W 2-0,2,0,+2,34,2,0,0,0,16,1,6.3,Match Report
890,Aston Villa,2024-12-26,16,@,Newcastle Utd,eng Premier League,L 0-3,0,3,-3,38,0,0,0,0,16,2,12.5,Match Report
891,Wolves,2025-03-15,16,@,Southampton,eng Premier League,W 2-1,2,1,+1,40,2,0,0,0,16,2,12.5,Match Report
892,Wolves,2024-09-28,16,,Liverpool,eng Premier League,L 1-2,1,2,-1,45,1,0,0,0,16,2,12.5,Match Report
893,Alavés,2025-03-08,16,,Villarreal,es La Liga,W 1-0,1,0,+1,32,1,0,0,0,16,0,0.0,Match Report
894,Atalanta,2024-12-14,16,@,Cagliari,it Serie A,W 1-0,1,0,+1,56,1,0,0,0,16,1,6.3,Match Report
895,Rayo Vallecano,2024-10-26,16,,Alavés,es La Liga,W 1-0,1,0,+1,51,0,0,0,0,16,1,6.3,Match Report
896,Rayo Vallecano,2024-10-05,16,@,Valladolid,es La Liga,W 2-1,2,1,+1,60,2,0,0,0,16,0,0.0,Match Report
897,Rayo Vallecano,2024-09-25,16,@,Girona,es La Liga,D 0-0,0,0,0,29,0,0,0,0,16,1,6.3,Match Report
898,Leicester City,2024-10-19,16,@,Southampton,eng Premier League,W 3-2,3,2,+1,58,2,1,1,0,16,2,12.5,Match Report
899,Empoli,2025-03-09,16,,Roma,it Serie A,L 0-1,0,1,-1,36,0,0,0,0,16,0,0.0,Match Report
900,Empoli,2025-01-25,16,,Bologna,it Serie A,D 1-1,1,1,0,37,1,0,0,0,16,0,0.0,Match Report
901,Empoli,2025-01-19,16,@,Inter,it Serie A,L 1-3,1,3,-2,32,1,0,0,0,16,1,6.3,Match Report
902,Empoli,2024-11-04,16,,Como,it Serie A,W 1-0,1,0,+1,42,1,0,0,0,16,3,18.8,Match Report
903,Empoli,2024-10-27,16,@,Parma,it Serie A,D 1-1,1,1,0,40,0,0,0,0,16,1,6.3,Match Report
904,Freiburg,2025-02-15,16,@,St. Pauli,de Bundesliga,W 1-0,1,0,+1,46,0,0,1,1,16,2,12.5,Match Report
905,Freiburg,2025-02-08,16,,Heidenheim,de Bundesliga,W 1-0,1,0,+1,53,1,0,0,0,16,0,0.0,Match Report
906,Freiburg,2024-11-08,16,@,Union Berlin,de Bundesliga,D 0-0,0,0,0,59,0,0,1,1,16,4,25.0,Match Report
907,Freiburg,2024-10-19,16,,Augsburg,de Bundesliga,W 3-1,3,1,+2,57,3,0,0,0,16,1,6.3,Match Report
908,Freiburg,2024-10-05,16,@,Werder Bremen,de Bundesliga,W 1-0,1,0,+1,42,1,0,0,0,16,1,6.3,Match Report
909,Espanyol,2024-12-09,16,@,Getafe,es La Liga,L 0-1,0,1,-1,57,0,0,0,0,16,3,18.8,Match Report
910,Espanyol,2024-08-19,16,@,Valladolid,es La Liga,L 0-1,0,1,-1,54,0,0,0,0,16,0,0.0,Match Report
911,RB Leipzig,2025-02-09,16,,St. Pauli,de Bundesliga,W 2-0,2,0,+2,56,2,0,0,0,16,2,12.5,Match Report
912,RB Leipzig,2024-12-20,16,@,Bayern Munich,de Bundesliga,L 1-5,1,5,-4,29,1,0,0,0,16,1,6.3,Match Report
913,Sevilla,2025-03-16,16,,Athletic Club,es La Liga,L 0-1,0,1,-1,61,0,0,0,0,16,1,6.3,Match Report
914,Sevilla,2024-12-14,16,,Celta Vigo,es La Liga,W 1-0,1,0,+1,45,1,0,0,0,16,3,18.8,Match Report
915,Dortmund,2025-03-01,16,@,St. Pauli,de Bundesliga,W 2-0,2,0,+2,57,2,0,0,0,16,0,0.0,Match Report
916,Dortmund,2024-09-22,16,@,Stuttgart,de Bundesliga,L 1-5,1,5,-4,48,1,0,0,0,16,0,0.0,Match Report
917,Newcastle Utd,2025-03-10,16,@,West Ham,eng Premier League,W 1-0,1,0,+1,49,1,0,0,0,16,1,6.3,Match Report
918,Newcastle Utd,2024-10-27,16,@,Chelsea,eng Premier League,L 1-2,1,2,-1,50,1,0,0,0,16,2,12.5,Match Report
919,Newcastle Utd,2024-09-28,16,,Manchester City,eng Premier League,D 1-1,1,1,0,38,0,1,1,0,16,1,6.3,Match Report
920,Rennes,2024-09-21,16,,Lens,fr Ligue 1,D 1-1,1,1,0,40,0,1,1,0,16,2,12.5,Match Report
921,Ipswich Town,2024-12-30,16,,Chelsea,eng Premier League,W 2-0,2,0,+2,24,1,1,1,0,16,4,25.0,Match Report
922,Ipswich Town,2024-08-17,16,,Liverpool,eng Premier League,L 0-2,0,2,-2,38,0,0,0,0,16,1,6.3,Match Report
923,Manchester City,2025-03-08,16,@,Nott'ham Forest,eng Premier League,L 0-1,0,1,-1,69,0,0,0,0,16,1,6.3,Match Report
924,Strasbourg,2025-03-02,16,@,Auxerre,fr Ligue 1,W 1-0,1,0,+1,55,1,0,0,0,16,2,12.5,Match Report
925,Strasbourg,2025-02-23,16,,Brest,fr Ligue 1,D 0-0,0,0,0,57,0,0,0,0,16,1,6.3,Match Report
926,Cagliari,2025-01-24,16,@,Torino,it Serie A,L 0-2,0,2,-2,50,0,0,0,0,16,1,6.3,Match Report
927,Brentford,2025-02-21,16,@,Leicester City,eng Premier League,W 4-0,4,0,+4,52,4,0,0,0,16,1,6.3,Match Report
928,Brentford,2025-01-26,16,@,Crystal Palace,eng Premier League,W 2-1,2,1,+1,53,1,1,1,0,16,2,12.5,Match Report
929,Brentford,2024-10-19,16,@,Manchester Utd,eng Premier League,L 1-2,1,2,-1,50,1,0,0,0,16,0,0.0,Match Report
930,Brentford,2024-10-05,16,,Wolves,eng Premier League,W 5-3,5,3,+2,44,4,1,1,0,16,1,6.3,Match Report
931,Brentford,2024-09-21,16,@,Tottenham,eng Premier League,L 1-3,1,3,-2,52,1,0,0,0,16,1,6.3,Match Report
932,Roma,2025-04-06,16,,Juventus,it Serie A,D 1-1,1,1,0,41,1,0,0,0,16,0,0.0,Match Report
933,Roma,2025-01-26,16,@,Udinese,it Serie A,W 2-1,2,1,+1,51,0,2,2,0,16,2,12.5,Match Report
934,Chelsea,2025-01-20,16,,Wolves,eng Premier League,W 3-1,3,1,+2,63,3,0,0,0,16,2,12.5,Match Report
935,Chelsea,2024-12-15,16,,Brentford,eng Premier League,W 2-1,2,1,+1,62,2,0,0,0,16,6,37.5,Match Report
936,Chelsea,2024-11-10,16,,Arsenal,eng Premier League,D 1-1,1,1,0,49,1,0,0,0,16,1,6.3,Match Report
937,Saint-Étienne,2025-02-01,16,@,Lille,fr Ligue 1,L 1-4,1,4,-3,33,0,1,1,0,16,0,0.0,Match Report
938,Saint-Étienne,2024-10-19,16,,Lens,fr Ligue 1,L 0-2,0,2,-2,37,0,0,0,0,16,1,6.3,Match Report
939,Everton,2025-02-15,16,@,Crystal Palace,eng Premier League,W 2-1,2,1,+1,42,2,0,0,0,16,2,12.5,Match Report
940,Everton,2025-02-01,16,,Leicester City,eng Premier League,W 4-0,4,0,+4,48,4,0,0,0,16,1,6.3,Match Report
941,Napoli,2024-12-01,16,@,Torino,it Serie A,W 1-0,1,0,+1,52,1,0,0,0,16,2,12.5,Match Report
942,Lyon,2024-11-10,16,,Saint-Étienne,fr Ligue 1,W 1-0,1,0,+1,62,1,0,0,0,16,0,0.0,Match Report
943,Lyon,2024-10-06,16,,Nantes,fr Ligue 1,W 2-0,2,0,+2,61,1,0,0,0,16,0,0.0,Match Report
944,Lyon,2024-09-15,16,@,Lens,fr Ligue 1,D 0-0,0,0,0,46,0,0,0,0,16,1,6.3,Match Report
945,Atlético Madrid,2025-02-08,16,@,Real Madrid,es La Liga,D 1-1,1,1,0,40,0,1,1,0,16,2,12.5,Match Report
946,Atlético Madrid,2025-01-12,16,,Osasuna,es La Liga,W 1-0,1,0,+1,50,1,0,0,0,16,4,25.0,Match Report
947,Atlético Madrid,2024-11-30,16,@,Valladolid,es La Liga,W 5-0,5,0,+5,55,5,0,0,0,16,0,0.0,Match Report
948,Valencia,2025-03-02,16,@,Osasuna,es La Liga,D 3-3,3,3,0,49,3,0,0,0,16,2,12.5,Match Report
949,Valencia,2024-09-24,16,,Osasuna,es La Liga,D 0-0,0,0,0,52,0,0,0,0,16,0,0.0,Match Report
950,Juventus,2024-12-01,16,@,Lecce,it Serie A,D 1-1,1,1,0,61,1,0,0,0,16,1,6.3,Match Report
951,Paris S-G,2025-01-18,16,@,Lens,fr Ligue 1,W 2-1,2,1,+1,66,2,0,0,0,16,1,6.3,Match Report
952,Nott'ham Forest,2024-09-14,16,@,Liverpool,eng Premier League,W 1-0,1,0,+1,32,1,0,0,0,16,1,6.3,Match Report
953,Parma,2025-02-16,16,,Roma,it Serie A,L 0-1,0,1,-1,29,0,0,0,0,16,4,25.0,Match Report
954,Parma,2025-02-09,16,@,Cagliari,it Serie A,L 1-2,1,2,-1,61,1,0,0,0,16,2,12.5,Match Report
955,Parma,2024-12-06,16,@,Inter,it Serie A,L 1-3,1,3,-2,43,0,0,0,0,16,5,31.3,Match Report
956,Eint Frankfurt,2025-02-08,16,@,Gladbach,de Bundesliga,D 1-1,1,1,0,47,1,0,0,0,16,0,0.0,Match Report
957,Celta Vigo,2025-02-08,16,,Betis,es La Liga,W 3-2,3,2,+1,55,3,0,0,0,16,1,6.3,Match Report
958,Brest,2025-04-05,16,,Monaco,fr Ligue 1,W 2-1,2,1,+1,41,2,0,0,0,16,0,0.0,Match Report
959,Lens,2025-01-12,16,@,Le Havre,fr Ligue 1,W 2-1,2,1,+1,69,2,0,0,0,16,1,6.3,Match Report
960,Lens,2024-11-29,16,@,Reims,fr Ligue 1,W 2-0,2,0,+2,48,2,0,0,0,16,1,6.3,Match Report
961,Monaco,2024-09-14,16,@,Auxerre,fr Ligue 1,W 3-0,3,0,+3,59,3,0,0,0,16,1,6.3,Match Report
962,Fulham,2025-03-16,16,,Tottenham,eng Premier League,W 2-0,2,0,+2,57,2,0,0,0,16,1,6.3,Match Report
963,Lecce,2025-02-21,16,,Udinese,it Serie A,L 0-1,0,1,-1,45,0,0,0,0,16,1,6.3,Match Report
964,Las Palmas,2024-12-07,15,,Valladolid,es La Liga,W 2-1,2,1,+1,58,2,0,0,0,15,0,0.0,Match Report
965,Las Palmas,2024-11-23,15,,Mallorca,es La Liga,L 2-3,2,3,-1,61,1,1,1,0,15,1,6.7,Match Report
966,Hoffenheim,2024-11-23,15,,RB Leipzig,de Bundesliga,W 4-3,4,3,+1,59,4,0,0,0,15,0,0.0,Match Report
967,Osasuna,2025-02-10,15,@,Mallorca,es La Liga,D 1-1,1,1,0,54,1,0,0,0,15,4,26.7,Match Report
968,Osasuna,2024-11-02,15,,Valladolid,es La Liga,W 1-0,1,0,+1,49,0,1,1,0,15,2,13.3,Match Report
969,Hellas Verona,2025-03-09,15,,Bologna,it Serie A,L 1-2,1,2,-1,33,1,0,0,0,15,1,6.7,Match Report
970,Hellas Verona,2025-01-19,15,,Lazio,it Serie A,L 0-3,0,3,-3,36,0,0,0,0,15,0,0.0,Match Report
971,Hellas Verona,2025-01-04,15,,Udinese,it Serie A,D 0-0,0,0,0,37,0,0,0,0,15,2,13.3,Match Report
972,Hellas Verona,2024-12-20,15,,Milan,it Serie A,L 0-1,0,1,-1,36,0,0,0,0,15,1,6.7,Match Report
973,Hellas Verona,2024-11-10,15,@,Fiorentina,it Serie A,L 1-3,1,3,-2,39,1,0,0,0,15,0,0.0,Match Report
974,Hellas Verona,2024-10-04,15,,Venezia,it Serie A,W 2-1,2,1,+1,51,1,0,0,0,15,0,0.0,Match Report
975,Valladolid,2025-03-08,15,@,Valencia,es La Liga,L 1-2,1,2,-1,38,1,0,0,0,15,1,6.7,Match Report
976,Heidenheim,2025-02-16,15,,Mainz 05,de Bundesliga,L 0-2,0,2,-2,56,0,0,0,0,15,1,6.7,Match Report
977,Manchester Utd,2024-10-27,15,@,West Ham,eng Premier League,L 1-2,1,2,-1,58,1,0,0,0,15,1,6.7,Match Report
978,Bologna,2025-01-12,15,,Roma,it Serie A,D 2-2,2,2,0,54,1,1,1,0,15,1,6.7,Match Report
979,Bologna,2024-11-24,15,@,Lazio,it Serie A,L 0-3,0,3,-3,30,0,0,0,0,15,1,6.7,Match Report
980,Barcelona,2025-02-09,15,@,Sevilla,es La Liga,W 4-1,4,1,+3,60,4,0,0,0,15,0,0.0,Match Report
981,Barcelona,2024-08-27,15,@,Rayo Vallecano,es La Liga,W 2-1,2,1,+1,64,2,0,0,0,15,1,6.7,Match Report
982,Monza,2024-11-10,15,,Lazio,it Serie A,L 0-1,0,1,-1,51,0,0,0,0,15,1,6.7,Match Report
983,Monza,2024-11-02,15,,Milan,it Serie A,L 0-1,0,1,-1,44,0,0,0,0,15,0,0.0,Match Report
984,Monza,2024-08-24,15,,Genoa,it Serie A,L 0-1,0,1,-1,69,0,0,0,0,15,0,0.0,Match Report
985,Montpellier,2025-04-06,15,,Le Havre,fr Ligue 1,L 0-2,0,2,-2,55,0,0,0,0,15,0,0.0,Match Report
986,Montpellier,2025-03-02,15,,Rennes,fr Ligue 1,L 0-4,0,4,-4,46,0,0,0,0,15,2,13.3,Match Report
987,Montpellier,2025-01-04,15,@,Lyon,fr Ligue 1,L 0-1,0,1,-1,43,0,0,0,0,15,0,0.0,Match Report
988,Como,2025-02-01,15,@,Bologna,it Serie A,L 0-2,0,2,-2,50,0,0,0,0,15,1,6.7,Match Report
989,Como,2024-10-25,15,@,Torino,it Serie A,L 0-1,0,1,-1,68,0,0,0,0,15,1,6.7,Match Report
990,Villarreal,2025-02-01,15,,Valladolid,es La Liga,W 5-1,5,1,+4,53,5,0,0,0,15,0,0.0,Match Report
991,Villarreal,2024-10-20,15,,Getafe,es La Liga,D 1-1,1,1,0,56,1,0,0,0,15,0,0.0,Match Report
992,Villarreal,2024-09-26,15,@,Espanyol,es La Liga,W 2-1,2,1,+1,44,2,0,0,0,15,5,33.3,Match Report
993,Mallorca,2025-03-30,15,@,Valencia,es La Liga,L 0-1,0,1,-1,56,0,0,0,0,15,0,0.0,Match Report
994,Mallorca,2024-10-20,15,,Rayo Vallecano,es La Liga,W 1-0,1,0,+1,51,1,0,0,0,15,0,0.0,Match Report
995,Mallorca,2024-09-14,15,,Villarreal,es La Liga,L 1-2,1,2,-1,53,0,0,0,0,15,1,6.7,Match Report
996,Holstein Kiel,2024-09-21,15,@,Bochum,de Bundesliga,D 2-2,2,2,0,56,2,0,0,0,15,2,13.3,Match Report
997,Gladbach,2024-09-28,15,,Union Berlin,de Bundesliga,W 1-0,1,0,+1,62,1,0,0,0,15,0,0.0,Match Report
998,Tottenham,2025-02-22,15,@,Ipswich Town,eng Premier League,W 4-1,4,1,+3,58,4,0,0,0,15,1,6.7,Match Report
999,Tottenham,2025-01-04,15,,Newcastle Utd,eng Premier League,L 1-2,1,2,-1,56,1,0,0,0,15,5,33.3,Match Report
1000,Tottenham,2024-12-22,15,,Liverpool,eng Premier League,L 3-6,3,6,-3,52,3,0,0,0,15,0,0.0,Match Report
1001,Tottenham,2024-09-29,15,@,Manchester Utd,eng Premier League,W 3-0,3,0,+3,61,3,0,0,0,15,1,6.7,Match Report
1002,Toulouse,2024-09-22,15,@,Brest,fr Ligue 1,L 0-2,0,2,-2,57,0,0,1,1,15,0,0.0,Match Report
1003,Fiorentina,2024-11-24,15,@,Como,it Serie A,W 2-0,2,0,+2,43,2,0,0,0,15,0,0.0,Match Report
1004,Crystal Palace,2025-02-22,15,@,Fulham,eng Premier League,W 2-0,2,0,+2,38,1,0,0,0,15,1,6.7,Match Report
1005,Crystal Palace,2025-01-26,15,,Brentford,eng Premier League,L 1-2,1,2,-1,47,1,0,0,0,15,0,0.0,Match Report
1006,Crystal Palace,2024-09-01,15,@,Chelsea,eng Premier League,D 1-1,1,1,0,38,1,0,0,0,15,2,13.3,Match Report
1007,Bournemouth,2024-10-26,15,@,Aston Villa,eng Premier League,D 1-1,1,1,0,43,1,0,0,0,15,0,0.0,Match Report
1008,Wolfsburg,2025-02-22,15,,Bochum,de Bundesliga,D 1-1,1,1,0,54,1,0,0,0,15,1,6.7,Match Report
1009,Wolfsburg,2024-12-08,15,,Mainz 05,de Bundesliga,W 4-3,4,3,+1,44,4,0,0,0,15,0,0.0,Match Report
1010,Wolfsburg,2024-11-30,15,@,RB Leipzig,de Bundesliga,W 5-1,5,1,+4,37,5,0,0,0,15,1,6.7,Match Report
1011,St. Pauli,2024-11-29,15,,Holstein Kiel,de Bundesliga,W 3-1,3,1,+2,49,3,0,0,0,15,1,6.7,Match Report
1012,Marseille,2024-08-17,15,@,Brest,fr Ligue 1,W 5-1,5,1,+4,50,3,2,2,0,15,0,0.0,Match Report
1013,Stuttgart,2024-09-14,15,@,Gladbach,de Bundesliga,W 3-1,3,1,+2,56,3,0,0,0,15,1,6.7,Match Report
1014,Auxerre,2024-09-01,15,@,Le Havre,fr Ligue 1,L 1-3,1,3,-2,50,1,0,0,0,15,1,6.7,Match Report
1015,Auxerre,2024-08-25,15,@,Nantes,fr Ligue 1,L 0-2,0,2,-2,64,0,0,0,0,15,2,13.3,Match Report
1016,Le Havre,2024-09-22,15,@,Monaco,fr Ligue 1,L 1-3,1,3,-2,39,1,0,0,0,15,1,6.7,Match Report
1017,Le Havre,2024-09-15,15,@,Toulouse,fr Ligue 1,L 0-2,0,2,-2,46,0,0,0,0,15,1,6.7,Match Report
1018,Werder Bremen,2025-02-16,15,,Hoffenheim,de Bundesliga,L 1-3,1,3,-2,63,0,0,0,0,15,3,20.0,Match Report
1019,Werder Bremen,2024-12-21,15,,Union Berlin,de Bundesliga,W 4-1,4,1,+3,54,4,0,0,0,15,4,26.7,Match Report
1020,Werder Bremen,2024-12-14,15,@,St. Pauli,de Bundesliga,W 2-0,2,0,+2,44,2,0,0,0,15,0,0.0,Match Report
1021,Werder Bremen,2024-10-26,15,,Leverkusen,de Bundesliga,D 2-2,2,2,0,43,2,0,0,0,15,0,0.0,Match Report
1022,Werder Bremen,2024-08-24,15,@,Augsburg,de Bundesliga,D 2-2,2,2,0,54,2,0,0,0,15,1,6.7,Match Report
1023,Lazio,2025-03-16,15,@,Bologna,it Serie A,L 0-5,0,5,-5,49,0,0,0,0,15,1,6.7,Match Report
1024,Getafe,2024-12-09,15,,Espanyol,es La Liga,W 1-0,1,0,+1,43,1,0,0,0,15,1,6.7,Match Report
1025,Getafe,2024-09-25,15,@,Barcelona,es La Liga,L 0-1,0,1,-1,24,0,0,0,0,15,0,0.0,Match Report
1026,Union Berlin,2025-01-11,15,@,Heidenheim,de Bundesliga,L 0-2,0,2,-2,42,0,0,0,0,15,0,0.0,Match Report
1027,Union Berlin,2024-09-14,15,@,RB Leipzig,de Bundesliga,D 0-0,0,0,0,33,0,0,0,0,15,1,6.7,Match Report
1028,Union Berlin,2024-08-24,15,@,Mainz 05,de Bundesliga,D 1-1,1,1,0,47,1,0,0,0,15,1,6.7,Match Report
1029,West Ham,2025-04-05,15,,Bournemouth,eng Premier League,D 2-2,2,2,0,56,2,0,0,0,15,0,0.0,Match Report
1030,West Ham,2024-11-02,15,@,Nott'ham Forest,eng Premier League,L 0-3,0,3,-3,46,0,0,0,0,15,1,6.7,Match Report
1031,West Ham,2024-08-31,15,,Manchester City,eng Premier League,L 1-3,1,3,-2,33,0,0,0,0,15,1,6.7,Match Report
1032,West Ham,2024-08-24,15,@,Crystal Palace,eng Premier League,W 2-0,2,0,+2,42,2,0,0,0,15,1,6.7,Match Report
1033,Leganés,2024-08-31,15,,Mallorca,es La Liga,L 0-1,0,1,-1,54,0,0,0,0,15,1,6.7,Match Report
1034,Reims,2024-12-08,15,@,Strasbourg,fr Ligue 1,D 0-0,0,0,0,52,0,0,0,0,15,0,0.0,Match Report
1035,Reims,2024-10-06,15,,Montpellier,fr Ligue 1,W 4-2,4,2,+2,48,3,1,1,0,15,0,0.0,Match Report
1036,Liverpool,2025-04-02,15,,Everton,eng Premier League,W 1-0,1,0,+1,73,1,0,0,0,15,1,6.7,Match Report
1037,Liverpool,2025-02-19,15,@,Aston Villa,eng Premier League,D 2-2,2,2,0,48,2,0,0,0,15,1,6.7,Match Report
1038,Alavés,2025-03-02,15,@,Mallorca,es La Liga,D 1-1,1,1,0,56,1,0,0,0,15,1,6.7,Match Report
1039,Alavés,2025-01-11,15,,Girona,es La Liga,L 0-1,0,1,-1,43,0,0,0,0,15,2,13.3,Match Report
1040,Alavés,2024-12-15,15,,Athletic Club,es La Liga,D 1-1,1,1,0,52,1,0,0,0,15,2,13.3,Match Report
1041,Girona,2024-09-21,15,@,Valencia,es La Liga,L 0-2,0,2,-2,67,0,0,0,0,15,4,26.7,Match Report
1042,Atalanta,2024-08-19,15,@,Lecce,it Serie A,W 4-0,4,0,+4,52,3,1,1,0,15,0,0.0,Match Report
1043,Rayo Vallecano,2024-12-18,15,@,Villarreal,es La Liga,D 1-1,1,1,0,55,1,0,0,0,15,1,6.7,Match Report
1044,Rayo Vallecano,2024-12-14,15,,Real Madrid,es La Liga,D 3-3,3,3,0,34,3,0,0,0,15,2,13.3,Match Report
1045,Rayo Vallecano,2024-11-24,15,@,Sevilla,es La Liga,L 0-1,0,1,-1,47,0,0,0,0,15,1,6.7,Match Report
1046,Mainz 05,2025-03-01,15,@,RB Leipzig,de Bundesliga,W 2-1,2,1,+1,51,2,0,0,0,15,1,6.7,Match Report
1047,Mainz 05,2024-11-03,15,@,Freiburg,de Bundesliga,D 0-0,0,0,0,49,0,0,0,0,15,1,6.7,Match Report
1048,Leicester City,2025-02-21,15,,Brentford,eng Premier League,L 0-4,0,4,-4,48,0,0,0,0,15,0,0.0,Match Report
1049,Leicester City,2025-01-18,15,,Fulham,eng Premier League,L 0-2,0,2,-2,40,0,0,0,0,15,0,0.0,Match Report
1050,Freiburg,2025-03-08,15,,RB Leipzig,de Bundesliga,D 0-0,0,0,0,53,0,0,0,0,15,1,6.7,Match Report
1051,Espanyol,2024-11-30,15,,Celta Vigo,es La Liga,W 3-1,3,1,+2,22,3,0,0,0,15,0,0.0,Match Report
1052,Espanyol,2024-11-23,15,@,Girona,es La Liga,L 1-4,1,4,-3,25,1,0,0,0,15,1,6.7,Match Report
1053,Espanyol,2024-10-19,15,@,Athletic Club,es La Liga,L 1-4,1,4,-3,44,1,0,0,0,15,2,13.3,Match Report
1054,RB Leipzig,2025-03-29,15,@,Gladbach,de Bundesliga,L 0-1,0,1,-1,60,0,0,0,0,15,1,6.7,Match Report
1055,RB Leipzig,2025-01-12,15,,Werder Bremen,de Bundesliga,W 4-2,4,2,+2,49,4,0,0,0,15,0,0.0,Match Report
1056,RB Leipzig,2024-10-26,15,,Freiburg,de Bundesliga,W 3-1,3,1,+2,43,3,0,0,0,15,2,13.3,Match Report
1057,Sevilla,2025-02-16,15,@,Valladolid,es La Liga,W 4-0,4,0,+4,48,4,0,0,0,15,2,13.3,Match Report
1058,Dortmund,2024-08-24,15,,Eint Frankfurt,de Bundesliga,W 2-0,2,0,+2,69,2,0,0,0,15,1,6.7,Match Report
1059,Rennes,2024-08-18,15,,Lyon,fr Ligue 1,W 3-0,3,0,+3,47,3,0,0,0,15,0,0.0,Match Report
1060,Ipswich Town,2024-08-24,15,@,Manchester City,eng Premier League,L 1-4,1,4,-3,25,1,0,0,0,15,0,0.0,Match Report
1061,Strasbourg,2024-12-08,15,,Reims,fr Ligue 1,D 0-0,0,0,0,48,0,0,0,0,15,0,0.0,Match Report
1062,Strasbourg,2024-11-24,15,@,Nice,fr Ligue 1,L 1-2,1,2,-1,46,1,0,0,0,15,1,6.7,Match Report
1063,Cagliari,2025-03-07,15,,Genoa,it Serie A,D 1-1,1,1,0,47,1,0,0,0,15,0,0.0,Match Report
1064,Cagliari,2025-03-02,15,@,Bologna,it Serie A,L 1-2,1,2,-1,39,1,0,0,0,15,1,6.7,Match Report
1065,Cagliari,2025-02-23,15,,Juventus,it Serie A,L 0-1,0,1,-1,40,0,0,0,0,15,1,6.7,Match Report
1066,Cagliari,2025-02-09,15,,Parma,it Serie A,W 2-1,2,1,+1,39,1,0,0,0,15,0,0.0,Match Report
1067,Cagliari,2024-11-04,15,@,Lazio,it Serie A,L 1-2,1,2,-1,46,1,0,0,0,15,0,0.0,Match Report
1068,Leverkusen,2025-01-10,15,@,Dortmund,de Bundesliga,W 3-2,3,2,+1,30,3,0,0,0,15,1,6.7,Match Report
1069,Brentford,2024-12-04,15,@,Aston Villa,eng Premier League,L 1-3,1,3,-2,51,1,0,0,0,15,3,20.0,Match Report
1070,Roma,2024-09-01,15,@,Juventus,it Serie A,D 0-0,0,0,0,51,0,0,0,0,15,0,0.0,Match Report
1071,Chelsea,2025-04-06,15,@,Brentford,eng Premier League,D 0-0,0,0,0,58,0,0,0,0,15,0,0.0,Match Report
1072,Brighton,2025-02-14,15,,Chelsea,eng Premier League,W 3-0,3,0,+3,31,3,0,0,0,15,1,6.7,Match Report
1073,Brighton,2024-12-05,15,@,Fulham,eng Premier League,L 1-3,1,3,-2,57,1,0,0,0,15,0,0.0,Match Report
1074,Brighton,2024-10-26,15,,Wolves,eng Premier League,D 2-2,2,2,0,51,2,0,0,0,15,0,0.0,Match Report
1075,Saint-Étienne,2025-03-01,15,,Nice,fr Ligue 1,L 1-3,1,3,-2,62,1,0,0,0,15,2,13.3,Match Report
1076,Everton,2025-03-08,15,@,Wolves,eng Premier League,D 1-1,1,1,0,34,1,0,0,0,15,1,6.7,Match Report
1077,Everton,2025-02-26,15,@,Brentford,eng Premier League,D 1-1,1,1,0,48,1,0,0,0,15,0,0.0,Match Report
1078,Everton,2024-12-26,15,@,Manchester City,eng Premier League,D 1-1,1,1,0,34,1,0,0,0,15,2,13.3,Match Report
1079,Everton,2024-09-14,15,@,Aston Villa,eng Premier League,L 2-3,2,3,-1,28,2,0,0,0,15,0,0.0,Match Report
