Team,Opp,Date,Result,H/A,GF,GA,GD,PK,PKm,G-PK,Poss,PKatt,Comp,Att (GK),Thr,Pa Launch%,Pa AvgLen,Won,Lost,Won%,Att To,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,Last3rd Car,OppCr,Stp,Stp%,CrdY,CrdR,2CrdY,Fls,Fld,GCA,PassLive Gc,PassDead Gc,TO Gc,Sh-Gc,Fld Gc,Def-Gc,GK Att,Launch%,AvgLen,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Off,PKwon,PKcon,OG,Recov,#OPA,AvgDist,Cmp,Pas Att,Cmp%,KP,Last3rd PA,PPA,CrsPA,PrgP,TotDist Pas,PrgDist Pas,Cmp 5-15,Att 5-15,Cmp% 5-15,Cmp 15-30,Att 15-30,Cmp% 15-30,Cmp 30+,Att 30+,Cmp% 30+,PKdef,PKA,PKms,Missed PK%,PKAg,PKsv,PK Save%,FK Ag,CKG,OGK,Live Pas,Dead,Pas FK,TB,Sw,Crs,TI,CK,In,Out,Str,Ps Off,PTo,Rec,Last3rd Rec,CPA,Mis,Dis,SCA,PassLive Sc,PassDead Sc,TO Sc,Sh-Sh,Fld Sc,Def-Sc,SoTA,Saves,Save%,Touches,Def Pen,Tch Def 3rd,Tch Mid 3rd,Tch Att 3rd,Att Pen,Live Tch,Tkl,TklW,Tkl Def 3rd,Tkl Mid 3rd,Tkl Att 3rd,Tkl.2,Tkl Att,Tkl%,Lost Tkl,Ints,BlcSh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,FKAtt,PSxG,PSxG/SoT,PSxG+/-
Genoa,Empoli,2025-03-02,D,H,1,1,0,0,0,1,60,0,it Serie A,32,5,50.0,36.8,23,30,43.4,18,6,33.3,11,61.1,298,1246,472,8,6,16,1,6.3,1,0,0,12,17,2,1,1,0,0,0,0,10,10.0,19.4,4,0.25,1.0,1,25.0,17.2,0,0,0,0,0,42,3,19.0,338,458,73.8,4,18,2,0,20,6035,2010,141,161,87.6,149,184,81.0,35,75,46.7,0,0,0,,0,0,,0,1,0,393,65,21,0,0,12,29,3,1,2,0,0,9,337,6,2,20,9,8,5,2,1,0,0,0,1,0,0.0,593,90,263,235,101,11,593,15,12,8,4,3,3,8,37.5,5,11,2,9,7,22,47,0,0.3,0.3,-0.6,-0.6,0.3,0.3,0.7,0.7,0.7,0.07,0,0.2,0.19,-0.8
Bologna,Cagliari,2025-03-02,W,H,2,1,1,1,0,1,61,1,it Serie A,41,2,31.7,34.0,17,15,53.1,14,6,42.9,7,50.0,401,2212,953,22,16,4,0,0.0,1,0,0,15,22,4,2,0,0,0,2,0,2,0.0,23.5,14,0.07,0.25,4,28.6,17.4,0,1,1,0,0,54,2,14.9,444,546,81.3,12,32,12,5,44,8180,2731,191,211,90.5,195,217,89.9,51,99,51.5,0,0,0,,0,0,,0,0,0,494,51,24,0,7,17,19,4,2,2,0,1,4,442,16,5,23,12,28,21,2,0,2,3,0,1,0,0.0,653,39,164,341,156,20,652,15,9,6,6,3,9,12,75.0,3,8,1,7,6,21,12,0,2.1,1.3,1.6,0.8,1.3,1.3,-0.1,-0.3,-0.3,0.1,0,0.5,0.48,-0.5
Cagliari,Bologna,2025-03-02,L,A,1,2,-1,0,0,1,39,0,it Serie A,35,4,80.0,47.6,15,17,46.9,14,3,21.4,9,64.3,225,851,346,5,2,15,1,6.7,2,0,0,24,15,2,2,0,0,0,0,0,6,83.3,61.0,2,0.5,1.0,1,50.0,13.8,0,1,0,1,0,40,0,4.0,231,342,67.5,2,12,4,1,20,4133,1828,115,141,81.6,93,119,78.2,21,64,32.8,1,1,0,0.0,1,0,0.0,0,0,0,280,61,16,0,1,6,35,1,0,1,0,1,7,230,2,2,18,6,4,4,0,0,0,0,0,5,3,80.0,444,56,189,191,66,5,444,19,12,10,7,2,7,13,53.8,6,9,4,5,6,25,21,0,0.5,0.5,-1.6,-0.8,0.5,0.5,0.5,0.5,0.5,0.27,0,2.2,0.31,0.2
Lazio,Milan,2025-03-02,W,A,2,1,1,1,0,1,39,1,it Serie A,21,3,61.9,45.8,7,10,41.2,21,11,52.4,10,47.6,279,2059,1226,30,18,14,1,7.1,1,0,0,6,14,3,1,0,0,1,1,0,12,25.0,27.4,20,0.05,0.14,7,35.0,17.7,1,1,1,0,0,43,1,9.5,310,375,82.7,14,17,11,2,37,5810,2245,126,140,90.0,125,143,87.4,48,71,67.6,0,0,0,,0,0,,0,0,0,333,41,12,1,4,15,10,5,3,0,0,1,10,307,18,8,7,6,39,28,0,2,3,2,4,4,3,75.0,495,86,227,190,92,31,494,15,10,12,3,0,10,24,41.7,14,11,4,7,11,26,34,0,3.0,2.2,1.6,0.9,1.3,0.6,-1.0,-1.2,-1.3,0.12,1,0.8,0.2,-0.2
Monza,Torino,2025-03-02,L,H,0,2,-2,0,0,0,53,0,it Serie A,25,6,36.0,33.5,14,7,66.7,5,4,80.0,0,0.0,422,1755,748,13,8,16,0,0.0,2,0,0,10,20,0,0,0,0,0,0,0,9,0.0,9.7,9,0.0,0.0,2,22.2,14.3,0,3,0,0,0,27,0,,451,534,84.5,7,27,7,4,38,8243,3266,176,198,88.9,222,238,93.3,43,72,59.7,0,0,0,,0,0,,0,0,0,474,57,21,1,4,24,23,1,0,1,0,3,12,448,8,1,17,8,14,11,1,0,2,0,0,7,5,71.4,612,90,246,256,114,13,612,7,3,1,5,1,5,9,55.6,4,6,1,5,5,12,24,1,1.0,1.0,-0.1,-0.1,0.9,0.7,-1.0,-1.0,-0.9,0.12,0,1.7,0.24,-0.3
Hellas Verona,Juventus,2025-03-03,L,A,0,2,-2,0,0,0,25,0,it Serie A,16,2,68.8,48.0,20,18,52.6,9,2,22.2,5,55.6,153,893,444,8,8,22,2,9.1,0,0,0,8,13,0,0,0,0,0,0,0,14,85.7,55.9,5,0.0,0.0,2,40.0,17.8,0,3,0,0,0,35,1,14.8,157,243,64.6,4,11,3,1,15,3069,1577,66,79,83.5,63,85,74.1,23,59,39.0,0,0,0,,0,0,,0,0,0,190,50,15,0,1,7,18,0,0,0,0,3,6,154,8,3,19,4,8,8,0,0,0,0,0,9,7,77.8,396,93,207,137,56,7,396,16,13,11,5,0,14,25,56.0,11,17,8,9,12,28,45,1,0.2,0.2,-1.7,-1.7,0.2,0.1,-0.2,-0.2,-0.2,0.05,0,2.4,0.27,0.4
Juventus,Hellas Verona,2025-03-03,W,H,2,0,2,0,0,2,75,0,it Serie A,21,6,14.3,30.2,18,20,47.4,25,11,44.0,14,56.0,559,2857,1542,21,10,5,0,0.0,1,0,0,14,8,4,4,0,0,0,0,0,8,0.0,21.0,27,0.07,0.22,9,33.3,17.0,0,1,0,0,0,48,3,32.0,626,729,85.9,19,81,20,2,92,10928,3775,282,309,91.3,288,318,90.6,47,71,66.2,0,0,0,,0,0,,0,0,0,682,46,11,2,3,30,20,6,2,4,0,1,12,616,10,7,21,2,48,35,3,5,4,1,0,2,2,100.0,845,36,126,434,290,53,845,9,5,5,3,1,5,7,71.4,2,11,2,9,1,10,8,0,2.0,2.0,1.7,1.7,1.5,1.5,0.0,0.0,0.5,0.07,0,0.1,0.06,0.1
Cagliari,Genoa,2025-03-07,D,H,1,1,0,0,0,1,47,0,it Serie A,33,4,60.6,41.6,23,29,44.2,10,5,50.0,4,40.0,261,1192,458,6,9,15,0,0.0,2,0,0,16,15,2,2,0,0,0,0,0,6,66.7,47.0,9,0.11,1.0,1,11.1,17.9,1,1,0,0,0,47,1,14.0,304,424,71.7,7,19,6,4,22,5081,2057,138,164,84.1,116,138,84.1,31,82,37.8,0,0,0,,0,0,,0,0,0,369,54,16,0,2,12,28,2,0,2,0,1,10,300,9,2,18,10,17,12,1,1,1,2,0,2,1,50.0,535,51,189,250,100,11,535,10,6,4,5,1,7,8,87.5,1,11,1,10,10,20,24,0,0.7,0.7,-0.3,-0.3,0.6,0.5,0.3,0.3,0.4,0.08,1,0.5,0.27,-0.5
Genoa,Cagliari,2025-03-07,D,A,1,1,0,0,0,1,53,0,it Serie A,21,5,33.3,30.7,29,23,55.8,8,1,12.5,7,87.5,294,1663,772,12,14,10,1,10.0,2,0,0,15,16,2,2,0,0,0,0,0,7,57.1,47.4,8,0.13,0.5,2,25.0,17.9,1,2,0,0,0,48,1,13.2,354,476,74.4,7,20,6,3,35,6436,2382,146,180,81.1,166,200,83.0,35,72,48.6,0,0,0,,0,0,,0,0,0,423,51,16,0,1,20,21,5,1,4,0,2,12,351,14,4,24,3,14,9,3,0,0,2,0,1,0,0.0,589,36,195,278,119,23,589,14,8,8,3,3,4,9,44.4,5,13,2,11,6,20,26,0,0.9,0.9,0.3,0.3,0.9,0.8,0.1,0.1,0.1,0.12,1,0.8,0.76,-0.2
Venezia,Como,2025-03-08,D,A,1,1,0,1,0,0,45,1,it Serie A,38,6,42.1,40.0,11,6,64.7,22,9,40.9,12,54.5,300,1278,563,5,8,11,1,9.1,3,0,0,14,11,2,0,0,0,1,1,0,7,28.6,35.0,9,0.0,0.0,3,33.3,18.2,0,3,1,0,0,42,0,9.5,318,397,80.1,8,26,4,1,19,5747,2148,133,151,88.1,138,149,92.6,34,73,46.6,0,0,0,,0,0,,0,0,0,344,50,9,2,4,11,27,5,1,2,0,3,5,312,8,1,15,13,18,11,3,1,2,1,0,7,6,85.7,509,76,195,198,121,14,508,20,14,8,5,7,7,14,50.0,7,11,2,9,9,29,20,1,1.3,0.5,0.0,-0.8,0.5,0.3,-0.3,-0.5,-0.5,0.06,0,2.6,0.39,1.6
Inter,Monza,2025-03-08,W,H,3,2,1,0,0,2,69,0,it Serie A,24,3,0.0,23.4,26,8,76.5,7,4,57.1,3,42.9,571,2652,1494,41,28,3,0,0.0,0,0,0,8,6,4,4,0,0,0,0,0,2,0.0,20.5,30,0.07,0.22,9,30.0,15.0,0,1,0,0,0,39,0,,607,693,87.6,28,41,24,7,84,9833,3137,315,341,92.4,217,238,91.2,55,75,73.3,0,0,0,,0,0,,0,0,0,649,43,7,0,4,39,18,13,2,8,1,1,8,605,28,13,8,9,55,44,6,0,5,0,0,4,2,50.0,777,29,111,302,370,66,777,16,12,4,7,5,7,13,53.8,6,5,2,3,4,20,9,0,2.6,2.6,1.9,1.9,2.5,3.8,-0.6,-0.6,-0.5,0.09,0,1.3,0.32,-0.7
Parma,Torino,2025-03-08,D,H,2,2,0,0,0,2,53,0,it Serie A,17,5,52.9,43.5,13,15,46.4,16,7,43.8,6,37.5,304,1360,650,18,7,10,1,10.0,4,0,0,16,14,3,2,1,0,0,0,0,5,0.0,12.4,12,0.17,0.5,4,33.3,14.1,0,1,0,0,0,21,2,17.8,318,405,78.5,11,28,5,3,29,6401,2145,121,139,87.1,148,171,86.5,45,81,55.6,0,0,0,,0,0,,0,0,0,346,58,15,0,6,22,28,7,7,0,0,1,4,316,7,5,10,3,20,11,6,0,2,1,0,2,0,0.0,499,37,148,220,132,18,499,14,6,7,6,1,7,12,58.3,5,6,2,4,4,18,25,0,1.6,1.6,0.9,0.9,1.2,0.6,0.4,0.4,0.8,0.15,0,0.9,0.43,-1.1
Milan,Lecce,2025-03-08,W,A,3,2,1,1,0,1,70,1,it Serie A,31,6,16.1,24.6,15,9,62.5,24,10,41.7,13,54.2,512,2846,1499,29,34,9,0,0.0,1,0,0,7,13,4,3,0,0,0,1,0,10,20.0,29.8,15,0.07,0.13,8,53.3,13.6,0,7,1,0,0,48,3,32.7,548,631,86.8,14,43,18,6,62,8914,3155,259,279,92.8,248,270,91.9,28,53,52.8,0,0,0,,0,0,,0,0,0,576,48,13,0,1,22,15,7,5,1,0,7,5,544,34,6,20,9,32,26,2,1,1,2,0,3,1,33.3,729,46,188,332,217,32,728,6,4,3,3,0,4,7,57.1,3,12,2,10,3,9,14,0,3.5,2.7,2.6,1.8,2.7,2.5,-1.5,-1.7,-1.7,0.19,0,2.0,0.68,0.0
Como,Venezia,2025-03-08,D,H,1,1,0,0,0,1,55,0,it Serie A,40,6,35.0,34.3,6,11,35.3,14,7,50.0,7,50.0,359,1821,914,19,11,8,3,37.5,2,0,0,11,12,1,0,0,0,0,0,1,5,40.0,34.2,12,0.08,0.14,7,58.3,15.2,0,0,0,1,0,41,1,12.3,409,492,83.1,7,29,6,1,38,7401,2906,191,216,88.4,173,196,88.3,41,67,61.2,1,1,0,0.0,1,0,0.0,0,0,0,440,52,17,0,2,12,26,3,0,3,0,0,10,409,11,6,21,13,19,10,3,1,3,1,1,4,3,100.0,600,68,243,222,137,27,600,25,17,13,7,5,12,21,57.1,9,8,3,5,4,29,12,0,1.3,1.3,0.0,0.8,0.3,0.7,-0.3,-0.3,-0.3,0.12,0,1.4,0.11,0.4
Torino,Parma,2025-03-08,D,A,2,2,0,0,0,2,47,0,it Serie A,37,5,45.9,40.5,15,13,53.6,16,5,31.3,7,43.8,224,1275,585,9,9,17,1,5.9,2,0,0,15,15,4,2,0,1,0,1,0,6,66.7,52.8,6,0.33,1.0,2,33.3,19.6,1,0,0,0,0,24,1,10.0,285,360,79.2,4,11,6,2,22,5450,1812,119,128,93.0,130,149,87.2,31,66,47.0,0,0,0,,0,0,,0,1,0,321,39,16,0,3,15,10,4,3,0,0,0,6,279,9,3,19,7,11,7,0,1,1,2,0,4,2,50.0,471,63,180,216,80,16,471,9,7,7,2,0,6,13,46.2,7,5,3,2,6,15,39,0,0.7,0.7,-0.9,-0.9,0.5,0.1,1.3,1.3,1.5,0.11,1,2.2,0.58,0.2
Lecce,Milan,2025-03-08,L,H,2,3,-1,0,0,2,30,0,it Serie A,14,2,64.3,41.9,9,15,37.5,7,3,42.9,4,57.1,156,966,558,11,7,18,0,0.0,2,0,0,13,7,3,3,0,0,0,0,0,8,25.0,28.8,11,0.18,0.67,3,27.3,18.0,0,2,0,1,1,43,0,6.0,184,275,66.9,8,16,7,1,19,3543,1786,67,82,81.7,93,112,83.0,22,67,32.8,1,1,0,0.0,1,0,0.0,0,0,1,227,46,14,0,2,10,18,2,0,2,0,2,10,183,7,1,11,2,21,15,3,2,0,1,0,9,7,77.8,383,64,164,152,75,14,383,22,16,12,8,2,13,23,56.5,10,5,1,4,7,29,37,0,1.0,1.0,-2.6,-1.8,0.7,0.3,1.0,1.0,1.3,0.09,0,3.0,0.23,1.0
Monza,Inter,2025-03-08,L,A,2,3,-1,0,0,2,31,0,it Serie A,36,7,55.6,42.2,8,26,23.5,15,6,40.0,7,46.7,245,1209,664,15,9,31,1,3.2,1,0,0,7,5,4,4,0,0,0,0,0,12,16.7,18.4,8,0.25,0.5,4,50.0,23.0,0,0,0,0,1,21,1,9.0,260,316,82.3,7,15,2,0,16,5220,1937,87,103,84.5,139,151,92.1,33,60,55.0,0,0,0,,0,0,,0,0,1,279,37,9,1,2,5,11,1,0,0,0,0,3,259,9,4,17,9,14,13,0,1,0,0,0,9,7,66.7,437,129,244,143,52,5,437,12,6,7,3,2,3,7,42.9,4,12,9,3,8,20,39,0,0.6,0.6,-1.9,-1.9,0.6,0.2,1.4,1.4,1.4,0.08,0,2.9,0.32,0.9
Roma,Empoli,2025-03-09,W,A,1,0,1,0,0,1,64,0,it Serie A,45,0,28.9,34.9,12,11,52.2,19,10,52.6,7,36.8,399,1865,875,25,28,9,0,0.0,0,0,0,10,11,2,2,0,0,0,0,0,1,0.0,15.0,16,0.06,0.14,7,43.8,19.0,1,1,0,0,0,45,0,,595,688,86.5,13,38,11,5,47,10708,3017,223,241,92.5,306,325,94.2,51,91,56.0,0,0,0,,0,0,,0,0,0,639,48,12,3,3,18,25,9,0,6,0,1,9,591,28,8,19,15,31,25,1,3,0,2,0,1,1,100.0,794,57,212,407,185,25,794,10,6,6,2,2,1,3,33.3,2,9,1,8,10,20,18,2,2.0,2.0,1.9,1.9,1.9,1.4,-1.0,-1.0,-0.9,0.12,1,0.1,0.15,0.1
Empoli,Roma,2025-03-09,L,H,0,1,-1,0,0,0,36,0,it Serie A,22,5,40.9,35.9,11,12,47.8,4,2,50.0,1,25.0,293,1452,698,11,8,16,0,0.0,0,0,0,12,10,0,0,0,0,0,0,0,8,12.5,17.0,3,0.0,0.0,1,33.3,21.2,0,1,0,0,0,35,1,10.5,304,393,77.4,2,16,3,2,15,5957,1795,97,118,82.2,167,188,88.8,34,66,51.5,0,0,0,,0,0,,0,0,0,353,39,11,0,6,11,17,1,0,1,0,1,9,303,8,1,18,9,4,3,0,0,0,0,1,7,6,85.7,501,55,200,228,75,4,501,22,13,12,9,1,7,17,41.2,10,11,3,8,7,29,29,1,0.1,0.1,-1.9,-1.9,0.1,0.1,-0.1,-0.1,-0.1,0.04,0,1.2,0.17,0.2
Bologna,Hellas Verona,2025-03-09,W,A,2,1,1,0,0,2,67,0,it Serie A,23,3,34.8,35.7,12,25,32.4,15,4,26.7,9,60.0,507,2437,1093,19,18,2,0,0.0,1,0,0,11,21,4,3,0,1,0,0,0,8,50.0,45.0,12,0.17,0.33,6,50.0,17.8,1,2,0,0,0,38,0,16.0,508,624,81.4,7,38,5,1,40,8429,2866,223,248,89.9,221,253,87.4,37,71,52.1,0,0,0,,0,0,,0,0,0,562,60,22,0,1,17,25,3,2,1,0,2,7,504,18,4,14,12,22,17,1,1,1,2,0,2,1,50.0,740,38,151,408,185,19,740,22,11,6,13,3,10,15,66.7,5,10,1,9,5,27,23,0,1.3,1.3,0.2,0.2,1.1,0.5,0.7,0.7,0.9,0.11,1,1.0,0.64,0.0
Fiorentina,Napoli,2025-03-09,L,A,1,2,-1,0,0,1,51,0,it Serie A,38,6,31.6,32.2,8,12,40.0,9,2,22.2,5,55.6,479,2328,978,14,11,16,4,25.0,2,0,0,5,10,2,2,0,0,0,0,0,9,33.3,35.8,7,0.14,0.5,2,28.6,16.4,0,1,0,0,0,36,2,10.0,457,552,82.8,6,22,8,2,24,7718,2775,208,229,90.8,182,200,91.0,44,77,57.1,0,0,0,,0,0,,0,0,0,505,46,10,0,3,12,20,4,1,2,0,1,13,454,11,0,10,11,14,13,1,0,0,0,0,11,9,81.8,645,84,239,296,113,13,645,7,5,4,2,1,4,12,33.3,8,15,4,11,8,15,21,2,0.7,0.7,-2.1,-2.1,0.7,1.1,0.3,0.3,0.3,0.1,0,3.5,0.32,1.5
Hellas Verona,Bologna,2025-03-09,L,H,1,2,-1,0,0,1,33,0,it Serie A,29,2,69.0,48.4,25,12,67.6,15,5,33.3,10,66.7,180,840,428,6,4,15,1,6.7,3,1,1,23,10,1,0,0,0,1,0,0,7,71.4,53.1,7,0.14,0.5,2,28.6,14.2,0,1,0,0,0,38,1,12.0,197,303,65.0,5,19,4,1,16,3725,1813,86,113,76.1,84,105,80.0,22,66,33.3,0,0,0,,0,0,,0,0,0,257,45,13,0,2,2,21,1,0,1,0,1,9,193,4,1,18,12,13,10,1,0,1,0,1,6,4,66.7,423,51,169,178,78,17,423,21,15,13,6,2,9,13,69.2,4,9,2,7,6,27,30,1,1.2,1.2,-0.2,-0.2,0.5,0.7,-0.2,-0.2,-0.5,0.19,0,1.0,0.17,-1.0
Atalanta,Juventus,2025-03-09,W,A,4,0,4,1,0,3,37,1,it Serie A,24,6,33.3,37.5,9,12,42.9,17,4,23.5,11,64.7,232,1248,692,19,14,11,0,0.0,1,0,0,11,9,4,3,0,0,1,0,0,8,100.0,64.3,18,0.17,0.38,8,44.4,14.1,0,1,0,0,0,51,1,19.0,303,379,79.9,9,15,6,1,29,5674,2041,137,150,91.3,121,137,88.3,38,65,58.5,0,0,0,,0,0,,0,0,0,337,41,11,1,3,13,16,5,2,3,0,1,8,300,14,8,20,11,27,17,1,1,6,0,2,2,2,100.0,519,59,179,209,139,33,518,21,14,7,8,6,12,19,63.2,7,13,4,9,11,32,22,0,3.2,2.5,2.3,1.6,1.0,0.8,0.8,0.5,0.0,0.17,0,0.9,0.43,0.9
Napoli,Fiorentina,2025-03-09,W,H,2,1,1,0,0,2,49,0,it Serie A,25,5,8.0,27.5,12,8,60.0,13,8,61.5,4,30.8,355,1560,868,21,7,9,0,0.0,1,0,0,10,5,3,2,0,0,1,0,0,5,20.0,34.2,19,0.11,0.18,11,57.9,15.3,1,0,0,0,0,45,4,27.3,442,526,84.0,16,38,18,2,54,7886,2638,191,211,90.5,205,232,88.4,39,64,60.9,0,0,0,,0,0,,0,0,0,491,35,5,1,3,17,19,4,4,0,0,0,10,439,7,3,12,3,33,28,1,1,2,1,0,2,1,50.0,633,45,138,342,156,30,633,16,10,9,5,2,5,7,71.4,2,11,1,10,7,23,26,0,2.8,2.8,2.1,2.1,1.8,1.2,-0.8,-0.8,-0.8,0.15,1,0.6,0.28,-0.4
Juventus,Atalanta,2025-03-09,L,H,0,4,-4,0,0,0,63,0,it Serie A,39,4,28.2,28.3,12,9,57.1,20,7,35.0,12,60.0,396,2399,1246,16,11,10,0,0.0,1,0,0,12,11,0,0,0,0,0,0,0,8,0.0,13.0,9,0.0,0.0,2,22.2,17.2,0,0,0,1,0,40,1,15.5,559,643,86.9,6,40,8,1,30,9208,2971,270,286,94.4,247,275,89.8,30,51,58.8,1,1,0,0.0,1,0,0.0,0,0,0,591,52,12,0,1,13,25,2,1,1,0,0,10,551,11,4,20,9,17,14,0,1,1,1,0,9,5,66.7,764,68,256,375,137,20,764,22,15,12,6,4,11,15,73.3,4,13,6,7,7,29,13,5,0.9,0.9,-2.3,-1.6,0.4,0.5,-0.9,-0.9,-0.4,0.1,0,3.8,0.34,-0.2
Udinese,Lazio,2025-03-10,D,A,1,1,0,0,0,1,51,0,it Serie A,35,5,20.0,25.9,8,13,38.1,18,9,50.0,8,44.4,372,1905,1095,12,15,13,0,0.0,4,0,0,11,7,1,0,0,0,1,0,0,5,40.0,36.8,15,0.07,0.25,4,26.7,17.7,1,2,0,0,0,33,0,15.0,411,500,82.2,5,20,6,4,21,7571,1977,166,186,89.2,201,231,87.0,41,68,60.3,0,0,0,,0,0,,0,1,0,454,44,8,0,1,20,20,9,0,5,0,2,9,407,15,2,12,3,22,16,1,0,4,1,0,5,4,80.0,593,74,213,259,127,26,593,13,7,9,3,1,6,12,50.0,6,11,4,7,6,19,20,1,1.2,1.2,0.1,0.1,0.9,0.2,-0.2,-0.2,0.1,0.1,1,1.3,0.39,0.3
Lazio,Udinese,2025-03-10,D,H,1,1,0,0,0,1,49,0,it Serie A,30,3,26.7,36.2,13,8,61.9,15,6,40.0,6,40.0,319,2020,937,18,16,16,1,6.3,2,0,0,9,10,1,0,0,0,1,0,0,5,20.0,25.4,10,0.1,0.2,5,50.0,16.9,0,1,0,0,0,32,1,20.3,404,474,85.2,9,34,7,2,37,7888,2337,146,166,88.0,202,221,91.4,51,75,68.0,0,0,0,,0,0,,0,0,0,436,37,13,2,4,16,13,4,4,0,0,1,7,402,16,6,14,7,19,15,1,1,2,0,0,4,3,75.0,575,69,186,255,138,22,575,11,5,7,2,2,8,17,47.1,9,11,5,6,3,14,27,0,1.2,1.2,-0.1,-0.1,1.2,0.8,-0.2,-0.2,-0.2,0.12,0,1.7,0.47,0.7
Genoa,Lecce,2025-03-14,W,H,2,1,1,0,0,2,44,0,it Serie A,19,1,68.4,42.0,16,28,36.4,18,7,38.9,8,44.4,281,1633,587,9,14,12,2,16.7,3,0,0,12,10,4,4,0,0,0,0,0,9,44.4,37.2,8,0.25,1.0,2,25.0,26.1,0,1,0,1,0,56,0,10.0,272,381,71.4,8,18,5,0,24,4709,1710,119,143,83.2,126,160,78.8,20,53,37.7,1,1,0,0.0,1,0,0.0,0,0,0,333,47,10,4,0,12,23,3,1,1,0,1,9,271,14,1,18,12,13,13,0,0,0,0,0,2,1,100.0,504,63,151,247,113,11,504,13,10,5,7,1,2,11,18.2,9,16,7,9,10,23,22,0,1.0,1.0,-0.2,0.5,1.0,0.7,1.0,1.0,1.0,0.13,0,1.2,0.16,0.2
Lecce,Genoa,2025-03-14,L,A,1,2,-1,1,0,0,56,1,it Serie A,27,1,55.6,42.4,28,16,63.6,12,9,75.0,2,16.7,325,1719,841,15,12,5,0,0.0,2,0,0,10,11,1,0,0,0,1,0,0,11,18.2,19.9,14,0.0,0.0,1,7.1,24.6,1,0,0,0,0,47,0,8.3,369,486,75.9,7,22,2,1,32,7166,2561,139,168,82.7,179,213,84.0,46,86,53.5,0,0,0,,0,0,,0,0,0,432,54,11,1,4,14,26,3,0,3,0,0,9,360,12,3,16,11,24,12,2,2,3,4,1,2,0,0.0,586,53,210,278,107,12,585,20,13,12,5,3,8,15,53.3,7,10,1,9,5,25,20,0,1.2,0.6,0.2,-0.5,0.4,0.3,-0.2,-0.6,-0.4,0.04,1,1.3,0.64,-0.7
Hellas Verona,Udinese,2025-03-15,W,A,1,0,1,0,0,1,36,0,it Serie A,26,0,88.5,53.4,20,23,46.5,14,2,14.3,8,57.1,180,1006,499,10,5,8,1,12.5,2,0,0,16,20,1,0,0,0,0,1,0,11,90.9,62.2,7,0.14,0.5,2,28.6,21.7,1,3,0,0,0,37,0,4.0,215,319,67.4,6,22,7,4,18,4696,1660,68,86,79.1,106,131,80.9,38,84,45.2,0,0,0,,0,0,,0,0,0,268,48,22,1,0,14,13,1,0,0,0,3,7,215,5,0,14,7,11,10,0,0,0,1,0,3,3,100.0,436,46,164,196,79,8,436,21,14,10,10,1,9,17,52.9,8,9,1,8,10,31,29,0,0.4,0.4,-0.2,-0.2,0.3,0.3,0.6,0.6,-0.3,0.05,1,0.4,0.13,0.4
Torino,Empoli,2025-03-15,W,H,1,0,1,0,0,1,50,0,it Serie A,45,9,44.4,39.8,21,28,42.9,6,2,33.3,2,33.3,289,1405,613,7,2,24,3,12.5,1,0,0,9,11,0,0,0,0,0,0,0,12,83.3,63.8,13,0.08,0.33,3,23.1,21.1,2,4,0,0,0,32,2,11.4,282,377,74.8,9,19,3,2,19,5349,2014,106,129,82.2,140,160,87.5,30,66,45.5,0,0,0,,0,0,,0,0,0,324,49,12,1,0,15,19,5,4,1,0,4,10,278,2,3,16,12,21,15,3,1,0,2,0,2,2,100.0,500,79,204,216,83,10,500,14,10,8,4,2,5,5,100.0,0,13,6,7,2,16,37,0,0.6,0.6,-0.3,-0.3,0.4,0.4,0.4,0.4,-0.4,0.05,2,0.1,0.07,0.1
Como,Milan,2025-03-15,L,A,1,2,-1,0,0,1,58,0,it Serie A,24,6,12.5,25.7,8,9,47.1,18,5,27.8,10,55.6,399,1959,911,14,16,1,0,0.0,3,1,0,7,21,2,2,0,0,0,0,0,4,0.0,17.0,15,0.07,0.17,6,40.0,21.3,1,2,0,0,0,43,1,22.0,404,475,85.1,14,34,12,0,43,6860,2348,196,212,92.5,168,180,93.3,34,69,49.3,0,0,0,,0,0,,0,0,0,426,47,20,0,6,15,15,5,2,1,0,2,4,400,16,4,12,15,30,29,0,0,0,1,0,3,1,33.3,563,37,154,237,182,23,563,18,10,7,8,3,9,17,52.9,8,8,2,6,8,26,7,0,1.0,1.0,-0.3,-0.3,0.9,0.6,0.0,0.0,0.1,0.07,1,1.0,0.33,-1.0
Parma,Monza,2025-03-15,D,A,1,1,0,0,0,1,55,0,it Serie A,26,5,23.1,32.8,8,8,50.0,20,10,50.0,9,45.0,473,2099,1143,18,17,15,0,0.0,3,0,0,16,14,2,1,0,1,0,0,0,7,0.0,15.3,14,0.07,0.17,6,42.9,20.6,0,0,0,0,0,31,2,26.3,462,541,85.4,8,34,6,3,36,7944,2610,188,206,91.3,230,254,90.6,31,54,57.4,0,0,0,,0,0,,0,1,0,498,43,16,0,1,16,15,3,1,2,0,0,8,462,17,4,14,12,21,17,1,2,0,1,0,4,3,75.0,642,63,173,331,144,15,642,13,8,5,6,2,4,11,36.4,7,8,2,6,4,17,18,0,0.7,0.7,0.0,0.0,0.4,0.6,0.3,0.3,0.6,0.05,0,1.0,0.25,0.0
