Team,Opp,Date,Result,H/A,GF,GA,GD,PK,PKm,G-PK,Poss,PKatt,Comp,Att (GK),Thr,Pa Launch%,Pa AvgLen,Won,Lost,Won%,Att To,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,Last3rd Car,OppCr,Stp,Stp%,CrdY,CrdR,2CrdY,Fls,Fld,GCA,PassLive Gc,PassDead Gc,TO Gc,Sh-Gc,Fld Gc,Def-Gc,GK Att,Launch%,AvgLen,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Off,PKwon,PKcon,OG,Recov,#OPA,AvgDist,Cmp,Pas Att,Cmp%,KP,Last3rd PA,PPA,CrsPA,PrgP,TotDist Pas,PrgDist Pas,Cmp 5-15,Att 5-15,Cmp% 5-15,Cmp 15-30,Att 15-30,Cmp% 15-30,Cmp 30+,Att 30+,Cmp% 30+,PKdef,PKA,PKms,Missed PK%,PKAg,PKsv,PK Save%,FK Ag,CKG,OGK,Live Pas,Dead,Pas FK,TB,Sw,Crs,TI,CK,In,Out,Str,Ps Off,PTo,Rec,Last3rd Rec,CPA,Mis,Dis,SCA,PassLive Sc,PassDead Sc,TO Sc,Sh-Sh,Fld Sc,Def-Sc,SoTA,Saves,Save%,Touches,Def Pen,Tch Def 3rd,Tch Mid 3rd,Tch Att 3rd,Att Pen,Live Tch,Tkl,TklW,Tkl Def 3rd,Tkl Mid 3rd,Tkl Att 3rd,Tkl.2,Tkl Att,Tkl%,Lost Tkl,Ints,BlcSh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,FKAtt,PSxG,PSxG/SoT,PSxG+/-
Fulham,Leicester City,2024-08-24,W,H,2,1,1,0,0,2,54,0,eng Premier League,33,2,33.3,35.4,16,13,55.2,19,4,21.1,9,47.4,404,2021,940,16,13,11,2,18.2,2,0,0,14,12,4,4,0,0,0,0,0,5,20.0,22.8,18,0.11,0.33,6,33.3,15.8,1,0,0,0,0,44,2,12.8,489,582,84.0,17,44,12,1,58,8889,2964,206,226,91.2,222,251,88.4,50,75,66.7,0,0,0,,0,0,,0,1,0,530,52,17,0,4,21,21,7,1,5,0,0,15,486,13,6,21,12,34,24,5,1,1,1,2,4,3,75.0,689,51,153,327,213,30,689,14,10,4,3,7,7,14,50.0,7,7,2,5,8,22,8,0,1.8,1.8,1.2,1.2,1.7,1.2,0.2,0.2,0.3,0.1,1,1.7,0.43,0.7
Nott'ham Forest,Southampton,2024-08-24,W,A,1,0,1,0,0,1,36,0,eng Premier League,14,0,85.7,55.9,11,4,73.3,20,7,35.0,11,55.0,280,1792,873,23,18,10,2,20.0,3,0,0,14,14,1,0,0,0,1,0,0,4,50.0,37.0,23,0.04,0.13,8,34.8,17.2,0,1,0,0,0,50,0,3.5,306,383,79.9,17,24,7,2,29,5229,1881,157,174,90.2,106,124,85.5,34,63,54.0,0,0,0,,0,0,,0,0,0,342,40,14,1,2,19,11,10,5,5,0,1,11,303,18,13,9,7,37,27,2,2,6,0,0,1,1,100.0,503,44,131,225,156,33,503,24,15,12,10,2,12,19,63.2,7,8,3,5,11,35,23,0,2.2,2.2,2.1,2.1,1.9,1.0,-1.2,-1.2,-1.9,0.11,0,0.0,0.02,0.0
West Ham,Crystal Palace,2024-08-24,W,A,2,0,2,0,0,2,42,0,eng Premier League,32,3,40.6,33.8,23,13,63.9,26,14,53.8,9,34.6,225,1138,618,19,9,15,1,6.7,1,0,0,17,9,3,1,0,1,1,0,0,13,69.2,52.9,18,0.11,0.67,3,16.7,17.2,0,2,0,0,0,52,1,16.8,320,425,75.3,8,23,3,0,28,6024,2306,135,167,80.8,139,166,83.7,41,75,54.7,0,0,0,,0,0,,0,0,0,382,41,11,2,3,14,13,3,0,3,0,2,9,315,9,5,13,14,26,14,3,2,6,0,1,2,2,100.0,558,83,208,273,87,21,558,20,12,9,9,2,11,14,78.6,3,10,4,6,15,35,25,0,1.4,1.4,0.0,0.0,0.6,0.8,0.6,0.6,0.4,0.08,0,0.3,0.13,0.3
Southampton,Nott'ham Forest,2024-08-24,L,H,0,1,-1,0,0,0,64,0,eng Premier League,22,8,13.6,22.0,4,11,26.7,22,7,31.8,12,54.5,481,2902,1650,29,25,14,1,7.1,3,0,0,14,13,0,0,0,0,0,0,0,9,0.0,20.1,5,0.0,0.0,1,20.0,19.7,0,0,0,0,0,39,0,6.0,618,691,89.4,4,31,9,2,49,9663,2830,306,325,94.2,279,307,90.9,19,37,51.4,0,0,0,,0,0,,0,1,0,648,43,15,0,0,14,13,4,1,2,0,0,5,609,25,5,13,12,9,6,1,0,1,1,0,8,7,87.5,800,70,240,387,175,20,800,18,12,12,5,1,11,18,61.1,7,15,6,9,2,20,19,2,0.1,0.1,-2.1,-2.1,0.1,0.4,-0.1,-0.1,-0.1,0.03,0,1.6,0.2,0.6
Ipswich Town,Manchester City,2024-08-24,L,A,1,4,-3,0,0,1,25,0,eng Premier League,30,4,23.3,28.2,7,5,58.3,8,2,25.0,6,75.0,210,852,304,3,5,15,0,0.0,3,0,0,15,3,2,2,0,0,0,0,0,6,50.0,44.0,1,1.0,1.0,1,100.0,21.1,0,1,0,1,0,24,3,20.0,211,266,79.3,1,11,1,1,9,3269,1169,129,139,92.8,68,77,88.3,13,40,32.5,1,1,0,0.0,1,0,0.0,0,0,0,236,29,7,1,0,6,10,1,1,0,0,1,7,210,5,0,14,8,2,2,0,0,0,0,0,5,1,40.0,387,94,232,116,42,5,387,17,8,13,3,1,7,18,38.9,11,16,3,13,10,27,41,2,0.3,0.3,-3.1,-2.3,0.3,0.3,0.7,0.7,0.7,0.29,0,3.5,0.52,-0.5
Manchester Utd,Brighton,2024-08-24,L,A,1,2,-1,0,0,1,52,0,eng Premier League,54,9,24.1,27.1,6,8,42.9,22,10,45.5,9,40.9,433,2146,1069,15,14,9,0,0.0,2,0,0,13,8,2,2,0,0,0,0,0,4,0.0,9.0,11,0.09,0.33,3,27.3,16.3,0,6,0,0,0,50,1,14.6,470,552,85.1,11,28,7,2,34,8021,3065,214,238,89.9,214,231,92.6,34,53,64.2,0,0,0,,0,0,,0,1,0,512,34,9,4,1,12,14,4,2,0,1,6,11,466,14,7,7,8,21,18,2,0,1,0,0,4,2,50.0,643,87,290,247,110,26,643,19,11,13,3,3,14,24,58.3,10,12,4,8,12,31,9,0,1.4,1.4,-0.7,-0.7,1.4,1.3,-0.4,-0.4,-0.4,0.13,0,2.5,0.63,0.5
Manchester City,Ipswich Town,2024-08-24,W,H,4,1,3,1,0,3,75,1,eng Premier League,23,1,4.3,24.8,5,7,41.7,20,11,55.0,7,35.0,501,2654,1510,27,27,5,0,0.0,2,0,0,4,15,8,5,0,1,0,1,1,1,0.0,8.0,13,0.23,0.75,4,30.8,17.8,1,3,1,0,0,32,1,19.5,726,796,91.2,11,61,18,4,60,11491,2774,390,418,93.3,281,300,93.7,42,49,85.7,0,0,0,,0,0,,0,0,0,747,46,13,2,2,17,20,10,3,1,0,3,13,718,27,11,16,10,28,22,2,1,0,2,1,1,0,0.0,884,33,126,363,401,47,883,14,6,5,4,5,6,8,75.0,2,8,0,8,6,20,9,0,3.3,2.6,3.1,2.3,2.3,1.9,0.7,0.4,-0.3,0.2,1,0.3,0.29,-0.7
Brighton,Manchester Utd,2024-08-24,W,H,2,1,1,0,0,2,48,0,eng Premier League,45,6,22.2,30.6,8,6,57.1,24,10,41.7,14,58.3,369,2176,1256,24,12,9,2,22.2,1,0,0,9,13,4,4,0,0,0,0,0,5,0.0,6.4,14,0.14,0.5,4,28.6,14.2,1,0,0,0,0,42,2,16.7,435,514,84.6,12,34,10,2,46,7745,2737,195,219,89.0,188,210,89.5,40,60,66.7,0,0,0,,0,0,,0,0,0,466,48,18,2,5,12,19,4,2,2,0,0,8,433,12,8,12,5,27,20,1,2,1,3,0,3,2,66.7,616,81,229,246,146,33,616,17,12,9,7,1,9,19,47.4,10,13,2,11,7,24,11,0,2.1,2.1,0.7,0.7,2.0,2.3,-0.1,-0.1,0.0,0.15,1,0.4,0.14,-0.6
Leicester City,Fulham,2024-08-24,L,A,1,2,-1,0,0,1,46,0,eng Premier League,35,8,17.1,28.3,13,16,44.8,18,7,38.9,7,38.9,337,1571,738,8,4,19,2,10.5,2,0,0,13,14,2,1,1,0,0,0,0,12,16.7,24.4,10,0.1,0.25,4,40.0,22.5,1,5,0,0,0,38,0,5.5,402,489,82.2,6,18,1,1,22,6986,2369,187,209,89.5,182,209,87.1,32,59,54.2,0,0,0,,0,0,,0,0,0,441,43,13,1,2,12,10,5,5,0,0,5,7,398,4,2,12,7,16,8,4,1,1,2,0,6,4,66.7,606,99,326,229,59,9,606,21,14,10,9,2,9,13,69.2,4,20,5,15,7,28,30,1,0.6,0.6,-1.2,-1.2,0.4,0.4,0.4,0.4,0.6,0.06,1,1.9,0.31,-0.1
Tottenham,Everton,2024-08-24,W,H,4,0,4,0,0,4,70,0,eng Premier League,43,10,0.0,16.3,11,14,44.0,24,7,29.2,13,54.2,525,2789,1510,22,16,9,1,11.1,0,0,0,11,15,4,2,1,1,0,0,0,2,0.0,15.5,13,0.31,0.57,7,53.8,14.1,1,0,0,0,0,43,0,14.2,574,658,87.2,11,33,12,3,52,8899,2733,294,324,90.7,218,240,90.8,36,56,64.3,0,0,0,,0,0,,0,0,0,606,52,18,3,5,20,19,12,6,1,0,0,9,566,16,6,13,16,21,14,3,2,1,1,0,1,1,100.0,765,63,248,325,197,30,765,22,16,10,11,1,16,21,76.2,5,10,5,5,4,26,14,1,2.4,2.4,1.5,1.5,1.4,1.1,1.6,1.6,1.6,0.19,1,0.1,0.14,0.1
Arsenal,Aston Villa,2024-08-24,W,A,2,0,2,0,0,2,60,0,eng Premier League,23,4,21.7,27.7,7,9,43.8,17,6,35.3,9,52.9,401,2099,1174,20,13,6,0,0.0,3,0,0,16,8,4,4,0,0,0,0,0,6,33.3,26.2,9,0.22,0.5,4,44.4,18.8,0,1,0,0,0,33,1,9.7,483,544,88.8,7,35,11,0,49,7944,2177,244,258,94.6,213,236,90.3,23,38,60.5,0,0,0,,0,0,,0,0,0,512,31,11,5,3,13,12,1,1,0,0,1,4,474,13,7,9,13,18,17,0,1,0,0,0,3,3,100.0,635,46,159,309,171,32,635,17,9,5,8,4,7,18,38.9,11,10,4,6,8,25,16,1,0.9,0.9,-0.4,-0.4,0.7,1.4,1.1,1.1,0.3,0.1,0,1.0,0.35,1.0
Crystal Palace,West Ham,2024-08-24,L,H,0,2,-2,0,0,0,58,0,eng Premier League,22,4,54.5,39.5,13,23,36.1,14,3,21.4,11,78.6,386,1846,924,16,11,8,0,0.0,1,0,0,9,16,0,0,0,0,0,0,0,10,0.0,21.6,14,0.0,0.0,2,14.3,19.5,0,3,0,0,0,47,0,2.0,478,596,80.2,13,43,5,2,49,8964,3000,181,217,83.4,255,291,87.6,40,78,51.3,0,0,0,,0,0,,0,0,0,541,52,19,2,3,20,17,3,2,0,0,3,6,473,11,7,16,9,26,23,2,0,1,0,0,3,1,33.3,709,64,234,314,164,22,709,23,11,9,10,4,9,23,39.1,14,11,5,6,9,32,12,0,1.3,1.3,0.0,0.0,1.3,0.9,-1.3,-1.3,-1.3,0.1,0,0.9,0.3,-1.1
Everton,Tottenham,2024-08-24,L,A,0,4,-4,0,0,0,30,0,eng Premier League,27,2,63.0,42.7,14,11,56.0,22,5,22.7,16,72.7,209,1008,417,10,7,14,0,0.0,0,0,0,15,11,0,0,0,0,0,0,0,6,50.0,48.2,10,0.0,0.0,1,10.0,10.0,0,4,0,0,0,43,2,14.8,211,287,73.5,8,16,5,2,22,4422,1978,84,99,84.8,90,108,83.3,36,63,57.1,0,0,0,,0,0,,0,1,0,241,42,11,2,0,15,15,5,3,2,0,4,8,209,7,4,9,6,17,7,4,1,4,1,0,7,3,42.9,401,61,164,153,90,23,401,29,19,16,9,4,13,20,65.0,7,8,1,7,15,44,16,1,1.0,1.0,-1.5,-1.5,0.9,0.9,-1.0,-1.0,-0.9,0.1,0,2.6,0.37,-1.4
Aston Villa,Arsenal,2024-08-24,L,H,0,2,-2,0,0,0,40,0,eng Premier League,31,5,25.8,29.6,9,7,56.3,21,11,52.4,7,33.3,237,1283,778,16,6,8,1,12.5,1,0,0,8,16,0,0,0,0,0,0,0,9,22.2,25.0,11,0.0,0.0,3,27.3,16.0,0,3,0,0,0,33,0,10.3,287,358,80.2,9,20,5,1,17,4799,1818,140,155,90.3,113,126,89.7,24,50,48.0,0,0,0,,0,0,,0,0,0,311,44,17,2,2,10,11,4,3,1,0,3,8,278,6,4,10,10,19,13,1,1,3,0,1,4,2,50.0,457,84,193,172,101,16,457,22,10,11,5,6,9,15,60.0,6,4,1,3,4,26,17,1,1.2,1.2,0.4,0.4,0.7,0.5,-1.2,-1.2,-0.7,0.12,0,0.9,0.22,-1.1
Brentford,Liverpool,2024-08-25,L,A,0,2,-2,0,0,0,38,0,eng Premier League,50,3,30.0,34.9,8,6,57.1,22,6,27.3,13,59.1,282,1646,866,11,9,14,0,0.0,3,0,0,7,10,0,0,0,0,0,0,0,4,75.0,61.0,8,0.0,0.0,2,25.0,18.1,0,2,0,0,0,42,2,17.5,322,399,80.7,5,18,5,1,26,6275,2100,106,125,84.8,163,177,92.1,43,68,63.2,0,0,0,,0,0,,0,0,0,355,42,11,0,5,10,20,4,2,0,0,2,13,316,9,2,15,4,15,7,3,1,1,3,0,8,6,75.0,493,92,211,183,104,8,493,10,6,8,2,0,5,13,38.5,8,11,7,4,5,15,15,0,0.5,0.5,-2.0,-2.0,0.5,0.4,-0.5,-0.5,-0.5,0.07,0,2.8,0.35,0.8
Liverpool,Brentford,2024-08-25,W,H,2,0,2,0,0,2,62,0,eng Premier League,32,2,31.3,32.6,6,8,42.9,16,8,50.0,5,31.3,514,2388,1188,25,18,6,0,0.0,2,0,0,10,7,3,3,0,0,0,0,0,5,40.0,33.0,19,0.11,0.25,8,42.1,13.6,1,1,0,0,0,47,0,7.5,571,638,89.5,17,49,18,2,59,9545,3284,296,309,95.8,231,245,94.3,39,71,54.9,0,0,0,,0,0,,0,0,0,596,41,8,3,3,15,18,9,6,2,0,1,4,566,18,13,22,5,35,26,2,2,4,1,0,2,2,100.0,741,61,182,344,222,40,741,17,10,9,3,5,13,19,68.4,6,14,3,11,7,24,12,0,2.5,2.5,2.0,2.0,2.5,1.6,-0.5,-0.5,-0.5,0.14,1,0.8,0.39,0.8
Chelsea,Wolves,2024-08-25,W,A,6,2,4,0,0,6,60,0,eng Premier League,37,5,18.9,27.3,5,8,38.5,19,9,47.4,9,47.4,406,2221,1197,26,17,8,2,25.0,3,0,0,13,13,11,8,1,1,1,0,0,11,27.3,30.4,14,0.43,0.75,8,57.1,15.4,1,1,0,0,0,39,2,15.7,445,525,84.8,12,26,7,0,32,7681,2530,206,227,90.7,189,207,91.3,37,63,58.7,0,0,0,,0,0,,0,0,0,477,47,15,1,2,11,13,5,3,0,0,1,10,440,17,8,13,10,27,21,1,3,1,1,0,4,2,50.0,623,70,231,253,144,20,623,14,11,4,8,2,8,16,50.0,8,11,2,9,9,23,20,2,1.6,1.6,-0.3,-0.3,1.5,0.6,4.4,4.4,3.5,0.12,1,0.8,0.19,-1.2
Bournemouth,Newcastle Utd,2024-08-25,D,H,1,1,0,0,0,1,39,0,eng Premier League,19,1,63.2,43.9,13,10,56.5,14,2,14.3,12,85.7,211,1085,559,16,9,19,2,10.5,2,0,0,20,8,1,1,0,0,0,0,0,9,77.8,56.1,16,0.06,0.25,4,25.0,16.5,1,0,0,0,0,60,0,4.5,263,359,73.3,14,28,6,1,31,5183,2158,115,130,88.5,110,130,84.6,36,84,42.9,0,0,0,,0,0,,0,0,0,315,44,7,0,0,19,18,8,6,1,0,0,8,259,9,8,13,9,29,23,2,0,1,2,1,5,4,80.0,515,68,149,215,157,26,515,21,16,11,5,5,7,13,53.8,6,24,5,19,6,27,35,0,2.2,2.2,0.6,0.6,2.2,1.8,-1.2,-1.2,-1.2,0.14,1,2.6,0.53,1.6
Newcastle Utd,Bournemouth,2024-08-25,D,A,1,1,0,0,0,1,61,0,eng Premier League,27,6,18.5,27.1,10,13,43.5,15,6,40.0,7,46.7,388,1986,844,19,14,14,1,7.1,2,0,0,8,19,2,2,0,0,0,0,0,9,66.7,49.4,14,0.07,0.2,5,35.7,12.6,0,0,0,0,0,59,6,19.2,428,552,77.5,14,32,15,5,45,7309,3014,209,237,88.2,185,213,86.9,29,68,42.6,0,0,0,,0,0,,0,0,0,487,65,20,1,4,26,25,9,4,2,0,0,20,422,14,8,17,14,26,22,2,1,1,0,0,4,3,75.0,658,70,224,283,156,31,658,21,12,9,9,3,12,14,85.7,2,10,4,6,4,25,16,1,1.6,1.6,-0.6,-0.6,1.7,1.4,-0.6,-0.6,-0.7,0.12,0,1.1,0.28,0.1
Wolves,Chelsea,2024-08-25,L,H,2,6,-4,0,0,2,40,0,eng Premier League,26,2,50.0,40.1,8,5,61.5,18,8,44.4,8,44.4,230,1389,794,17,10,8,0,0.0,2,0,0,13,13,4,2,1,0,0,0,1,4,25.0,19.3,12,0.17,0.5,4,33.3,19.1,1,3,0,0,0,43,3,21.2,272,357,76.2,8,18,10,0,27,4598,1668,134,154,87.0,112,130,86.2,21,48,43.8,0,0,0,,0,0,,0,1,0,307,47,12,2,3,13,19,5,2,3,0,3,11,270,10,4,11,6,19,12,3,0,0,2,2,8,2,25.0,463,65,203,176,91,24,463,19,10,10,7,2,9,18,50.0,9,13,3,10,9,28,20,0,1.9,1.9,0.3,0.3,1.7,1.2,0.1,0.1,0.3,0.16,1,3.0,0.4,-3.0
West Ham,Manchester City,2024-08-31,L,H,1,3,-2,0,0,0,33,0,eng Premier League,19,6,36.8,35.8,9,7,56.3,17,10,58.8,5,29.4,283,1759,850,17,12,15,1,6.7,3,0,0,10,2,0,0,0,0,0,0,0,8,50.0,43.0,10,0.0,0.0,2,20.0,16.9,0,0,0,0,0,29,0,5.5,310,379,81.8,6,25,8,2,23,4964,1915,158,176,89.8,105,121,86.8,27,45,60.0,0,0,0,,0,0,,0,0,0,341,38,4,0,4,14,19,3,1,1,0,0,13,306,12,5,10,10,17,12,2,1,1,0,1,8,5,62.5,468,76,164,199,111,23,468,11,6,7,3,1,3,15,20.0,12,13,5,8,6,17,20,1,0.7,0.7,-2.3,-2.3,0.4,0.6,-0.7,-0.7,-0.4,0.07,0,2.9,0.36,-0.1
Aston Villa,Leicester City,2024-08-31,W,A,2,1,1,0,0,2,43,0,eng Premier League,28,2,35.7,35.4,10,9,52.6,22,13,59.1,7,31.8,251,1675,750,17,13,13,2,15.4,5,0,0,21,13,3,2,0,0,1,0,0,10,70.0,46.6,10,0.2,0.4,5,50.0,17.9,0,1,0,0,0,38,2,12.9,333,411,81.0,7,18,9,3,19,5783,2163,166,182,91.2,126,148,85.1,32,54,59.3,0,0,0,,0,0,,0,0,0,363,47,16,3,4,10,15,4,4,0,0,1,8,333,13,3,19,15,17,13,1,1,1,0,1,3,2,66.7,520,64,203,230,94,20,520,17,10,5,11,1,7,13,53.8,6,7,1,6,7,24,26,1,1.4,1.4,0.9,0.9,1.5,1.3,0.6,0.6,0.5,0.16,0,0.4,0.13,-0.6
Ipswich Town,Fulham,2024-08-31,D,H,1,1,0,0,0,1,48,0,eng Premier League,36,6,16.7,24.7,11,12,47.8,14,10,71.4,2,14.3,273,1545,675,13,9,21,1,4.8,2,0,0,15,15,2,1,0,1,0,0,0,4,75.0,58.8,11,0.09,0.25,4,36.4,18.0,1,4,0,0,0,39,1,13.5,360,434,82.9,9,28,3,1,26,6295,1931,163,174,93.7,158,178,88.8,29,58,50.0,0,0,0,,0,0,,0,0,0,396,34,13,3,4,16,7,8,7,0,0,4,8,357,9,1,12,9,20,12,3,3,0,1,1,4,3,75.0,529,66,180,224,131,13,529,13,9,5,1,7,6,20,30.0,14,11,3,8,4,17,30,0,0.4,0.4,-0.5,-0.5,0.4,0.4,0.6,0.6,0.6,0.04,1,1.1,0.28,0.1
Brighton,Arsenal,2024-08-31,D,A,1,1,0,0,0,1,64,0,eng Premier League,29,6,31.0,32.1,18,14,56.3,24,10,41.7,12,50.0,358,2050,1198,28,20,6,0,0.0,2,0,0,7,12,1,0,0,0,1,0,0,5,20.0,23.6,22,0.05,0.25,4,18.2,19.3,0,1,0,0,0,38,2,25.0,429,518,82.8,13,38,5,3,50,7481,2504,188,207,90.8,181,215,84.2,47,66,71.2,0,0,0,,0,0,,0,0,0,474,43,15,1,1,26,14,7,2,3,0,1,9,425,20,11,12,5,38,24,4,2,6,2,0,7,6,85.7,620,55,158,267,205,31,620,18,7,7,10,1,7,15,46.7,8,6,2,4,5,23,12,0,1.7,1.7,-0.4,-0.4,1.0,1.0,-0.7,-0.7,-1.0,0.08,0,2.4,0.34,1.4
Manchester City,West Ham,2024-08-31,W,A,3,1,2,0,0,3,67,0,eng Premier League,32,2,18.8,28.1,7,9,43.8,19,12,63.2,3,15.8,461,2857,1695,39,20,10,0,0.0,2,0,0,3,10,5,4,0,1,0,0,0,6,16.7,21.2,23,0.13,0.38,8,34.8,15.0,1,1,0,0,1,43,2,24.0,691,762,90.7,20,67,19,1,77,11460,3117,361,389,92.8,265,288,92.0,58,70,82.9,0,0,0,,0,0,,0,0,1,722,39,9,4,2,22,11,11,2,3,1,1,9,681,20,16,7,8,42,31,5,2,3,1,0,2,2,50.0,857,74,195,362,303,57,857,15,12,8,4,3,5,15,33.3,10,14,3,11,7,22,19,1,3.0,3.0,2.3,2.3,2.7,2.7,0.0,0.0,0.3,0.13,1,0.2,0.09,0.2
Leicester City,Aston Villa,2024-08-31,L,H,1,2,-1,0,0,1,57,0,eng Premier League,24,5,8.3,24.2,9,10,47.4,17,6,35.3,7,41.2,420,1938,910,13,10,9,0,0.0,4,0,0,13,21,2,1,0,1,0,0,0,4,0.0,10.8,9,0.11,0.33,3,33.3,20.6,0,3,0,0,0,45,5,20.0,471,545,86.4,5,40,5,1,31,7199,2461,248,267,92.9,161,175,92.0,36,59,61.0,0,0,0,,0,0,,0,0,0,506,36,22,1,3,18,6,1,1,0,0,3,7,467,10,2,18,10,15,11,1,1,0,2,0,5,3,60.0,653,49,149,381,131,15,653,22,11,4,14,4,7,20,35.0,13,10,2,8,11,33,18,0,0.4,0.4,-0.9,-0.9,0.3,1.0,0.6,0.6,0.7,0.05,0,2.3,0.47,0.3
Wolves,Nott'ham Forest,2024-08-31,D,A,1,1,0,0,0,1,48,0,eng Premier League,25,0,76.0,49.8,16,14,53.3,19,8,42.1,6,31.6,275,1824,944,11,16,17,1,5.9,4,0,0,18,13,1,1,0,0,0,0,0,7,0.0,8.6,11,0.09,0.5,2,18.2,20.7,0,0,0,0,0,44,1,11.0,292,383,76.2,8,22,3,0,21,5227,1962,136,159,85.5,123,148,83.1,30,59,50.8,0,0,0,,0,0,,0,1,0,335,48,19,3,5,7,17,3,3,0,0,0,7,291,16,4,21,11,18,14,0,1,3,0,0,5,4,80.0,520,70,188,232,111,13,520,23,14,9,11,3,8,16,50.0,8,14,6,8,10,33,27,0,0.7,0.7,-0.3,-0.3,0.5,0.5,0.3,0.3,0.5,0.07,0,1.7,0.35,0.7
Bournemouth,Everton,2024-08-31,W,A,3,2,1,0,0,3,53,0,eng Premier League,18,4,11.1,24.2,17,22,43.6,18,5,27.8,11,61.1,317,1945,1142,22,12,18,0,0.0,1,0,0,11,6,6,6,0,0,0,0,0,14,28.6,30.9,17,0.18,0.43,7,41.2,14.9,0,2,0,0,0,51,0,11.0,327,441,74.1,14,23,11,8,36,5895,2374,141,170,82.9,150,181,82.9,31,68,45.6,0,0,0,,0,0,,0,0,0,391,48,8,0,2,24,19,4,3,1,0,2,9,324,12,5,17,6,33,25,3,2,2,1,0,8,6,75.0,569,69,217,217,142,28,569,26,10,13,8,5,9,19,47.4,10,10,2,8,7,33,24,0,2.4,2.4,0.6,0.6,2.2,1.8,0.6,0.6,0.8,0.15,0,1.5,0.2,-0.5
Fulham,Ipswich Town,2024-08-31,D,A,1,1,0,0,0,1,52,0,eng Premier League,38,2,15.8,25.8,12,11,52.2,20,14,70.0,6,30.0,327,1564,760,14,8,12,1,8.3,3,0,0,15,15,2,2,0,0,0,0,0,7,57.1,46.6,9,0.11,0.25,4,44.4,13.1,0,0,0,0,0,30,1,12.3,383,469,81.7,8,21,5,2,29,6828,2007,166,177,93.8,175,198,88.4,36,75,48.0,0,0,0,,0,0,,0,0,0,412,57,19,0,4,26,23,6,4,1,0,0,9,377,8,6,10,7,17,11,2,3,1,0,0,4,3,75.0,545,60,198,232,118,19,545,11,7,6,4,1,2,12,16.7,10,9,3,6,6,17,13,0,0.9,0.9,0.5,0.5,0.9,1.0,0.1,0.1,0.1,0.11,0,0.4,0.1,-0.6
Southampton,Brentford,2024-08-31,L,A,1,3,-2,0,0,1,63,0,eng Premier League,32,8,40.6,36.3,3,9,25.0,13,7,53.8,5,38.5,414,2030,1163,26,16,8,1,12.5,1,0,0,7,10,2,2,0,0,0,0,0,9,0.0,10.1,18,0.06,0.17,6,33.3,18.1,1,2,0,0,0,36,0,5.3,573,664,86.3,14,45,9,1,43,8784,2478,313,337,92.9,220,245,89.8,29,56,51.8,0,0,0,,0,0,,0,0,0,618,44,10,4,1,20,13,8,4,1,0,2,15,572,16,7,8,12,34,25,3,3,1,1,1,7,4,57.1,752,92,218,314,221,29,752,15,10,2,6,7,5,11,45.5,6,8,5,3,9,24,17,3,1.5,1.5,-1.3,-1.3,1.3,1.5,-0.5,-0.5,-0.3,0.09,1,3.2,0.45,0.2
Arsenal,Brighton,2024-08-31,D,H,1,1,0,0,0,1,36,0,eng Premier League,30,3,66.7,43.6,14,18,43.8,16,8,50.0,7,43.8,233,1135,562,13,6,18,5,27.8,5,1,1,12,7,2,2,0,0,0,0,0,10,100.0,60.9,11,0.09,0.14,7,63.6,12.9,0,3,0,0,0,37,0,7.4,215,296,72.6,8,12,6,2,19,4044,1556,102,120,85.0,82,98,83.7,27,60,45.0,0,0,0,,0,0,,0,0,0,257,36,8,5,2,7,13,3,3,0,0,3,5,211,6,7,7,11,20,15,0,3,2,0,0,4,3,75.0,408,57,161,163,90,28,408,17,11,8,7,2,12,22,54.5,10,16,8,8,12,29,20,1,2.1,2.1,0.4,0.4,1.8,0.5,-1.1,-1.1,-0.8,0.2,0,0.6,0.15,-0.4
Brentford,Southampton,2024-08-31,W,H,3,1,2,0,0,3,37,0,eng Premier League,33,4,30.3,32.6,9,3,75.0,11,6,54.5,5,45.5,291,1435,739,20,5,14,0,0.0,2,0,0,10,7,5,3,1,0,1,0,0,4,50.0,31.0,20,0.15,0.43,7,35.0,14.5,0,1,0,0,0,40,1,17.0,331,398,83.2,16,27,9,2,38,5898,2424,156,175,89.1,135,154,87.7,33,51,64.7,0,0,0,,0,0,,0,0,0,358,39,9,2,3,13,22,2,1,0,0,1,3,328,5,9,12,10,37,29,2,2,2,1,1,6,5,83.3,521,79,214,152,160,41,521,17,13,9,2,6,5,12,41.7,7,16,5,11,11,28,24,0,2.8,2.8,1.3,1.3,1.5,1.4,0.2,0.2,-0.5,0.14,0,0.7,0.12,-0.3
